,Dir(DegT),Speed(m/s)
2015-07-06,292.4,3.8200000000000003
2015-07-07,303.2,4.42
2015-07-08,208.4,4.78
2015-07-09,138.8,1.8
2015-07-10,177.8,2.6399999999999997
2015-07-11,88.8,0.5800000000000001
2015-07-12,139.2,0.6199999999999999
2015-07-13,187.8,0.45999999999999996
2015-07-14,67.2,1.58
2015-07-15,42.2,6.82
2015-07-16,234.2,4.14
2015-07-17,304.6,1.4
2015-07-18,47.2,5.12
2015-07-19,240.2,11.68
2015-07-20,234.8,7.2
2015-07-21,153.8,1.7
2015-07-22,208.2,2.9800000000000004
2015-07-23,142.0,0.7
2015-07-24,43.8,0.74
2015-07-25,181.2,0.9600000000000002
2015-07-26,39.2,3.1799999999999997
2015-07-27,42.0,4.66
2015-07-28,296.8,3.9799999999999995
2015-07-29,248.4,9.179999999999998
2015-07-30,168.2,1.26
2015-07-31,65.4,1.06
2015-08-01,332.4,2.54
2015-08-02,315.8,2.48
2015-08-03,340.8,2.0
2015-08-04,79.2,2.58
2015-08-05,102.0,0.8399999999999999
2015-08-06,252.8,6.2
2015-08-07,308.8,4.0
2015-08-08,265.0,6.68
2015-08-09,286.2,2.04
2015-08-10,158.8,0.9800000000000001
2015-08-11,157.4,1.2599999999999998
2015-08-12,97.6,1.12
2015-08-13,135.6,0.8200000000000001
2015-08-14,38.6,7.6
2015-08-15,320.2,2.2800000000000002
2015-08-16,226.2,2.06
2015-08-17,177.4,1.06
2015-08-18,40.0,3.7
2015-08-19,24.0,3.84
2015-08-20,248.2,6.42
2015-08-21,131.0,0.9400000000000001
2015-08-22,170.8,0.8600000000000001
2015-08-23,77.8,1.3
2015-08-24,58.8,2.4
2015-08-25,148.2,2.62
2015-08-26,226.4,6.68
2015-08-27,112.4,0.9199999999999999
2015-08-28,142.8,0.68
2015-08-29,86.8,1.2799999999999998
2015-08-30,144.2,3.0
2015-08-31,89.2,1.28
2015-09-01,48.0,8.58
2015-09-02,227.8,1.9
2015-09-03,255.6,10.02
2015-09-04,287.2,3.5200000000000005
2015-09-05,157.6,2.08
2015-09-06,280.4,6.12
2015-09-07,226.6,7.340000000000001
2015-09-08,226.2,5.78
2015-09-09,256.6,1.7399999999999998
2015-09-10,48.4,3.8200000000000003
2015-09-11,226.2,12.76
2015-09-12,180.6,2.9799999999999995
2015-09-13,226.2,7.92
2015-09-14,159.6,1.0
2015-09-15,229.4,7.38
2015-09-16,248.6,4.58
2015-09-17,206.6,1.8
2015-09-18,335.0,2.96
2015-09-19,272.4,1.7
2015-09-20,245.0,1.32
2015-09-21,177.4,3.6
2015-09-22,196.4,2.44
2015-09-23,216.0,5.76
2015-09-24,190.2,1.6199999999999999
2015-09-25,140.8,1.7599999999999998
2015-09-26,143.4,1.6600000000000001
2015-09-27,239.2,0.8400000000000001
2015-09-28,131.8,1.3599999999999999
2015-09-29,207.0,0.8400000000000001
2015-09-30,73.6,1.1800000000000002
2015-10-01,36.6,1.8599999999999999
2015-10-02,312.2,4.74
2015-10-03,234.4,9.78
2015-10-04,227.0,5.119999999999999
2015-10-05,227.8,8.780000000000001
2015-10-06,220.8,3.7600000000000002
2015-10-07,212.2,3.5799999999999996
2015-10-08,281.6,6.4
2015-10-09,215.6,1.3800000000000001
2015-10-10,175.0,2.6
2015-10-11,222.4,7.3
2015-10-12,246.0,7.5200000000000005
2015-10-13,289.8,4.380000000000001
2015-10-14,199.8,3.8200000000000003
2015-10-15,210.4,5.76
2015-10-16,225.8,6.04
2015-10-17,250.8,7.4
2015-10-18,290.4,3.28
2015-10-19,237.4,9.319999999999999
2015-10-20,224.4,7.3
2015-10-21,246.0,5.779999999999999
2015-10-22,274.2,7.959999999999999
2015-10-23,295.2,5.62
2015-10-24,331.4,3.9
2015-10-25,198.6,3.96
2015-10-26,147.0,1.12
2015-10-27,244.8,8.86
2015-10-28,220.0,1.4200000000000002
2015-10-29,33.4,2.6399999999999997
2015-10-30,173.6,3.9
2015-10-31,223.0,4.2
2015-11-01,207.8,4.180000000000001
2015-11-02,115.0,1.5799999999999998
2015-11-03,274.0,3.78
2015-11-04,292.2,5.38
2015-11-05,157.8,2.3
2015-11-06,142.6,1.6
2015-11-07,232.6,1.46
2015-11-08,217.6,4.0
2015-11-09,99.0,1.1
2015-11-10,172.0,1.24
2015-11-11,237.2,6.4
2015-11-12,214.8,6.959999999999999
2015-11-13,163.6,2.52
2015-11-14,160.6,1.5399999999999998
2015-11-15,319.0,3.6800000000000006
2015-11-16,33.8,2.96
2015-11-17,229.6,9.12
2015-11-18,218.4,7.6800000000000015
2015-11-19,73.2,2.88
2015-11-20,84.8,4.84
2015-11-21,258.4,7.100000000000001
2015-11-22,246.2,7.860000000000001
2015-11-23,221.0,4.159999999999999
2015-11-24,160.8,1.0799999999999998
2015-11-25,226.6,1.3199999999999998
2015-11-26,279.6,2.6
2015-11-27,82.4,2.7800000000000002
2015-11-28,94.2,2.8
2015-11-29,188.6,2.3
2015-11-30,50.6,3.88
2015-12-01,55.8,3.8199999999999994
2015-12-02,58.0,2.84
2015-12-03,74.0,2.34
2015-12-04,244.0,1.34
2015-12-05,226.6,5.24
2015-12-06,244.8,6.62
2015-12-07,304.4,3.08
2015-12-08,218.6,8.080000000000002
2015-12-09,218.4,8.58
2015-12-10,233.8,7.040000000000001
2015-12-11,261.8,4.96
2015-12-12,304.0,4.24
2015-12-13,281.0,6.62
2015-12-14,227.8,5.5
2015-12-15,222.0,5.16
2015-12-16,248.4,5.56
2015-12-17,247.2,4.380000000000001
2015-12-18,151.8,3.1799999999999997
2015-12-19,214.6,7.56
2015-12-20,227.4,6.220000000000001
2015-12-21,231.4,6.5200000000000005
2015-12-22,228.4,7.480000000000001
2015-12-23,211.4,4.5
2015-12-24,58.2,5.44
2015-12-25,212.6,5.659999999999999
2015-12-26,263.2,1.28
2015-12-27,183.0,2.24
2015-12-28,233.6,1.6600000000000001
2015-12-29,218.8,7.540000000000001
2015-12-30,211.6,1.8200000000000003
2015-12-31,76.2,2.4
2016-01-01,68.8,5.720000000000001
2016-01-02,44.4,8.48
2016-01-03,85.2,3.66
2016-01-04,209.0,4.359999999999999
2016-01-05,107.2,2.36
2016-01-06,90.8,2.1399999999999997
2016-01-07,58.2,4.779999999999999
2016-01-08,23.4,5.28
2016-01-09,247.4,4.36
2016-01-10,246.8,6.9799999999999995
2016-01-11,102.4,1.46
2016-01-12,157.8,1.2600000000000002
2016-01-13,219.4,4.26
2016-01-14,69.6,1.44
2016-01-15,220.4,1.94
2016-01-16,51.6,1.1199999999999999
2016-01-17,35.8,3.66
2016-01-18,44.2,7.18
2016-01-19,332.2,2.6000000000000005
2016-01-20,81.6,0.82
2016-01-21,144.2,1.48
2016-01-22,187.6,1.8800000000000001
2016-01-23,139.0,1.5
2016-01-24,143.6,0.8800000000000001
2016-01-25,105.8,1.44
2016-01-26,87.0,0.9199999999999999
2016-01-27,108.6,1.7400000000000002
2016-01-28,172.8,0.9800000000000001
2016-01-29,256.6,4.34
2016-01-30,102.0,1.1800000000000002
2016-01-31,98.8,1.16
2016-02-01,42.6,4.140000000000001
2016-02-02,311.8,1.3
2016-02-03,65.0,1.9600000000000002
2016-02-04,49.8,5.380000000000001
2016-02-05,68.0,3.54
2016-02-06,115.8,2.52
2016-02-07,112.0,2.6799999999999997
2016-02-08,65.6,1.7200000000000002
2016-02-09,80.6,1.5
2016-02-10,173.6,2.0
2016-02-11,86.6,1.56
2016-02-12,175.4,1.3599999999999999
2016-02-13,153.6,0.9800000000000001
2016-02-14,101.4,1.9200000000000004
2016-02-15,83.4,3.0200000000000005
2016-02-16,60.8,4.7
2016-02-17,35.2,6.5200000000000005
2016-02-18,8.8,5.52
2016-02-19,222.2,1.7
2016-02-20,176.6,1.22
2016-02-21,236.8,4.8
2016-02-22,174.6,0.9600000000000002
2016-02-23,24.0,3.1
2016-02-24,244.4,1.52
2016-02-25,128.4,0.9400000000000001
2016-02-26,79.4,0.5199999999999999
2016-02-27,162.8,1.1800000000000002
2016-02-28,178.4,1.24
2016-02-29,312.4,2.4
2016-03-01,137.2,1.64
2016-03-02,134.0,2.6
2016-03-03,118.6,1.5399999999999998
2016-03-04,127.4,1.26
2016-03-05,96.4,0.68
2016-03-06,106.2,0.6199999999999999
2016-03-07,232.2,6.220000000000001
2016-03-08,234.0,6.140000000000001
2016-03-09,210.2,4.92
2016-03-10,264.8,0.8200000000000001
2016-03-11,264.4,5.56
2016-03-12,128.6,2.42
2016-03-13,60.0,1.3800000000000001
2016-03-14,172.8,0.76
2016-03-15,330.2,1.46
2016-03-16,272.8,2.3
2016-03-17,110.6,1.3
2016-03-18,67.4,2.46
2016-03-19,73.0,3.28
2016-03-20,70.4,2.96
2016-03-21,153.2,1.5
2016-03-22,85.0,2.62
2016-03-23,57.6,8.58
2016-03-24,130.4,7.9399999999999995
2016-03-25,140.0,1.0
2016-03-26,235.2,2.06
2016-03-27,331.0,1.9000000000000004
2016-03-28,203.2,1.3
2016-03-29,174.2,1.26
2016-03-30,204.6,3.78
2016-03-31,79.4,1.86
2016-04-01,60.2,3.6799999999999997
2016-04-02,26.4,2.96
2016-04-03,330.0,1.92
2016-04-04,321.2,2.18
2016-04-05,152.0,2.48
2016-04-06,166.8,1.4600000000000002
2016-04-07,127.4,0.6200000000000001
2016-04-08,330.2,1.8
2016-04-09,117.6,0.8399999999999999
2016-04-10,119.0,0.6799999999999999
2016-04-11,169.4,0.9199999999999999
2016-04-12,328.2,2.46
2016-04-13,263.6,2.66
2016-04-14,125.2,2.1000000000000005
2016-04-15,132.2,0.6599999999999999
2016-04-16,80.6,0.8600000000000001
2016-04-17,99.4,1.3
2016-04-18,207.0,5.839999999999999
2016-04-19,208.6,1.5399999999999998
2016-04-20,131.2,0.76
2016-04-21,117.0,0.72
2016-04-22,77.4,1.3800000000000001
2016-04-23,170.6,0.78
2016-04-24,328.2,2.16
2016-04-25,220.6,5.4
2016-04-26,226.2,8.120000000000001
2016-04-27,76.0,0.74
2016-04-28,267.4,2.6199999999999997
2016-04-29,255.0,2.62
2016-04-30,203.8,3.8999999999999995
2016-05-01,126.0,1.0399999999999998
2016-05-02,129.6,0.8400000000000001
2016-05-03,176.8,1.1600000000000001
2016-05-04,71.4,0.72
2016-05-05,37.0,2.72
2016-05-06,243.4,1.28
2016-05-07,124.8,0.6
2016-05-08,206.4,0.72
2016-05-09,134.4,0.72
2016-05-10,68.8,0.7
2016-05-11,32.0,4.5600000000000005
2016-05-12,271.2,4.26
2016-05-13,339.0,2.62
2016-05-14,244.8,5.040000000000001
2016-05-15,271.2,1.4
2016-05-16,313.0,2.44
2016-05-17,238.2,12.6
2016-05-18,146.6,2.56
2016-05-19,261.6,7.32
2016-05-20,294.2,4.220000000000001
2016-05-21,247.2,3.56
2016-05-22,209.2,4.360000000000001
2016-05-23,278.4,5.58
2016-05-24,271.2,7.62
2016-05-25,51.0,2.02
2016-05-26,311.2,3.3
2016-05-27,339.8,1.8
2016-05-28,153.2,5.62
2016-05-29,280.0,5.959999999999999
2016-05-30,260.6,7.9
2016-05-31,290.0,5.34
2016-06-01,76.8,1.36
2016-06-02,160.4,2.8600000000000003
2016-06-03,100.0,0.5599999999999999
2016-06-04,93.2,0.45999999999999996
2016-06-05,214.0,1.06
2016-06-06,217.8,0.9599999999999997
2016-06-07,82.0,3.06
2016-06-08,58.4,6.42
2016-06-09,54.2,7.5200000000000005
2016-06-10,16.6,4.2
2016-06-11,262.0,1.4200000000000002
2016-06-12,264.6,1.9799999999999998
2016-06-13,196.6,4.88
2016-06-14,115.4,1.1
2016-06-15,312.0,2.66
2016-06-16,286.4,1.06
2016-06-17,226.8,1.2000000000000002
2016-06-18,208.0,1.1199999999999999
2016-06-19,219.2,5.32
2016-06-20,129.8,0.5
2016-06-21,46.8,2.2399999999999998
2016-06-22,23.0,7.040000000000001
2016-06-23,211.4,3.2
2016-06-24,260.2,7.5600000000000005
2016-06-25,52.6,3.54
2016-06-26,210.6,3.5400000000000005
2016-06-27,76.2,4.8
2016-06-28,304.2,3.9
2016-06-29,92.8,2.16
2016-06-30,111.4,0.9399999999999998
2016-07-01,151.0,1.6199999999999999
2016-07-02,64.8,0.68
2016-07-03,80.2,1.0399999999999998
2016-07-04,242.2,0.78
2016-07-05,112.8,0.82
2016-07-06,85.4,1.1199999999999999
2016-07-07,118.8,2.0
2016-07-08,123.0,1.4200000000000002
2016-07-09,146.2,4.0200000000000005
2016-07-10,144.8,3.9
2016-07-11,152.0,3.7199999999999998
2016-07-12,205.6,1.8199999999999998
2016-07-13,107.8,1.0
2016-07-14,309.8,5.5
2016-07-15,264.4,7.5
2016-07-16,235.6,6.88
2016-07-17,251.6,9.84
2016-07-18,223.6,8.400000000000002
2016-07-19,247.6,5.999999999999999
2016-07-20,243.2,15.439999999999998
2016-07-21,242.0,11.180000000000001
2016-07-22,73.0,1.1
2016-07-23,29.0,4.639999999999999
2016-07-24,290.0,9.92
2016-07-25,261.4,7.419999999999999
2016-07-26,162.2,3.7
2016-07-27,277.0,2.2800000000000002
2016-07-28,16.4,2.7399999999999998
2016-07-29,274.6,11.520000000000001
2016-07-30,282.4,3.38
2016-07-31,267.6,7.7
2016-08-01,325.0,2.7800000000000002
2016-08-02,247.4,7.779999999999999
2016-08-03,340.0,2.2199999999999998
2016-08-04,322.0,2.2800000000000002
2016-08-05,332.2,2.3400000000000003
2016-08-06,256.6,5.3
2016-08-07,201.8,5.619999999999999
2016-08-08,53.0,0.9
2016-08-09,161.2,0.9800000000000001
2016-08-10,154.2,3.66
2016-08-11,151.4,3.4200000000000004
2016-08-12,223.8,0.64
2016-08-13,153.6,3.54
2016-08-14,268.0,1.04
2016-08-15,46.6,0.8600000000000001
2016-08-16,194.6,1.0400000000000003
2016-08-17,238.2,0.45999999999999996
2016-08-18,187.0,0.4800000000000001
2016-08-19,221.2,1.94
2016-08-20,224.2,1.6
2016-08-21,91.2,0.64
2016-08-22,60.0,2.7800000000000002
2016-08-23,224.8,2.3
2016-08-24,62.4,1.28
2016-08-25,211.0,1.58
2016-08-26,309.2,5.52
2016-08-27,258.8,9.88
2016-08-28,266.4,1.48
2016-08-29,158.2,3.5400000000000005
2016-08-30,229.6,4.36
2016-08-31,188.6,1.3
2016-09-01,54.4,0.86
2016-09-02,278.4,1.6800000000000002
2016-09-03,250.0,5.84
2016-09-04,195.0,2.0
2016-09-05,270.8,7.380000000000001
2016-09-06,239.2,8.219999999999999
2016-09-07,271.0,4.32
2016-09-08,230.2,8.559999999999999
2016-09-09,192.4,5.86
2016-09-10,182.2,2.18
2016-09-11,204.8,0.9400000000000001
2016-09-12,70.6,0.9200000000000002
2016-09-13,275.2,1.3199999999999998
2016-09-14,331.0,1.9
2016-09-15,313.2,2.7
2016-09-16,41.0,3.4
2016-09-17,26.4,5.6
2016-09-18,202.0,6.9799999999999995
2016-09-19,229.8,5.08
2016-09-20,194.8,0.78
2016-09-21,87.2,3.34
2016-09-22,152.8,2.48
2016-09-23,63.6,2.38
2016-09-24,58.4,3.4799999999999995
2016-09-25,77.6,3.2199999999999998
2016-09-26,121.4,1.36
2016-09-27,107.2,2.6
2016-09-28,160.8,1.2
2016-09-29,149.4,0.8800000000000001
2016-09-30,78.2,1.3
2016-10-01,45.6,4.0200000000000005
2016-10-02,90.6,5.98
2016-10-03,254.2,2.4
2016-10-04,303.8,2.2600000000000002
2016-10-05,249.4,9.219999999999999
2016-10-06,198.4,4.340000000000001
2016-10-07,294.0,5.68
2016-10-08,253.6,8.2
2016-10-09,303.2,6.480000000000001
2016-10-10,128.2,2.76
2016-10-11,56.6,2.96
2016-10-12,204.0,3.3600000000000003
2016-10-13,227.8,3.38
2016-10-14,152.8,3.0
2016-10-15,69.6,2.7399999999999998
2016-10-16,236.8,6.159999999999999
2016-10-17,242.4,9.360000000000001
2016-10-18,229.6,3.3800000000000003
2016-10-19,298.2,2.8600000000000003
2016-10-20,312.4,3.22
2016-10-21,214.0,6.640000000000001
2016-10-22,193.8,3.46
2016-10-23,176.0,2.2600000000000002
2016-10-24,41.4,2.42
2016-10-25,25.2,4.0200000000000005
2016-10-26,144.6,3.8
2016-10-27,263.2,4.5200000000000005
2016-10-28,282.4,2.96
2016-10-29,226.4,7.1
2016-10-30,209.8,5.3
2016-10-31,89.6,1.2399999999999998
2016-11-01,255.6,1.72
2016-11-02,204.4,4.74
2016-11-03,222.4,4.12
2016-11-04,232.8,7.92
2016-11-05,310.6,3.44
2016-11-06,305.2,4.4399999999999995
2016-11-07,37.0,5.4399999999999995
2016-11-08,230.6,13.84
2016-11-09,222.2,6.459999999999999
2016-11-10,252.8,4.6
2016-11-11,327.8,2.7199999999999998
2016-11-12,275.6,5.14
2016-11-13,238.4,8.98
2016-11-14,24.2,2.7399999999999998
2016-11-15,21.8,6.5200000000000005
2016-11-16,290.6,4.74
2016-11-17,289.8,5.72
2016-11-18,169.8,1.86
2016-11-19,266.8,7.06
2016-11-20,224.8,9.74
2016-11-21,212.0,6.299999999999999
2016-11-22,217.4,5.279999999999999
2016-11-23,204.0,3.84
2016-11-24,216.6,1.6799999999999997
2016-11-25,29.8,4.54
2016-11-26,310.4,2.4
2016-11-27,293.2,7.3
2016-11-28,247.2,11.5
2016-11-29,240.8,6.8
2016-11-30,286.6,2.62
2016-12-01,132.2,1.04
2016-12-02,197.2,1.18
2016-12-03,199.2,2.6399999999999997
2016-12-04,221.0,3.8200000000000003
2016-12-05,144.4,1.2399999999999998
2016-12-06,38.6,2.2399999999999998
2016-12-07,34.6,4.4399999999999995
2016-12-08,26.0,4.36
2016-12-09,94.0,0.9600000000000002
2016-12-10,32.6,3.9200000000000004
2016-12-11,247.0,10.819999999999999
2016-12-12,243.4,7.2
2016-12-13,199.8,4.659999999999999
2016-12-14,267.4,5.66
2016-12-15,306.6,4.4399999999999995
2016-12-16,223.8,7.959999999999999
2016-12-17,200.4,3.7600000000000002
2016-12-18,66.8,1.26
2016-12-19,329.0,3.3400000000000007
2016-12-20,202.8,3.6400000000000006
2016-12-21,68.4,2.56
2016-12-22,49.2,2.8
2016-12-23,226.8,9.78
2016-12-24,231.0,9.1
2016-12-25,218.4,6.18
2016-12-26,212.0,4.4399999999999995
2016-12-27,237.6,3.8600000000000003
2016-12-28,253.0,5.24
2016-12-29,230.8,6.94
2016-12-30,159.2,1.52
2016-12-31,69.0,1.06
2017-01-01,198.6,1.7799999999999998
2017-01-02,306.0,4.06
2017-01-03,267.6,2.78
2017-01-04,236.8,7.9799999999999995
2017-01-05,192.8,4.8999999999999995
2017-01-06,172.8,1.94
2017-01-07,230.0,6.4
2017-01-08,226.4,7.659999999999999
2017-01-09,229.4,8.559999999999999
2017-01-10,268.4,5.8
2017-01-11,243.2,6.92
2017-01-12,291.8,2.7399999999999998
2017-01-13,298.6,6.859999999999999
2017-01-14,229.8,2.68
2017-01-15,308.6,4.8
2017-01-16,224.4,8.0
2017-01-17,211.0,5.9750000000000005
2017-01-18,248.2,5.6
2017-01-19,271.8,3.4
2017-01-20,244.4,9.680000000000001
2017-01-21,59.8,2.58
2017-01-22,237.6,7.859999999999999
2017-01-23,252.0,10.780000000000001
2017-01-24,217.0,4.58
2017-01-25,309.2,2.12
2017-01-26,214.0,6.12
2017-01-27,224.8,3.96
2017-01-28,206.0,4.2
2017-01-29,198.8,1.02
2017-01-30,205.0,2.8600000000000003
2017-01-31,134.6,1.22
2017-02-01,314.2,2.8
2017-02-02,274.4,2.26
2017-02-03,305.2,4.3
2017-02-04,218.6,4.56
2017-02-05,202.6,4.54
2017-02-06,105.2,1.1800000000000002
2017-02-07,274.8,4.92
2017-02-08,206.0,5.58
2017-02-09,123.6,2.06
2017-02-10,133.6,0.76
2017-02-11,217.2,4.08
2017-02-12,144.4,1.5199999999999998
2017-02-13,290.2,8.5
2017-02-14,177.4,1.0
2017-02-15,179.8,2.68
2017-02-16,160.6,1.72
2017-02-17,33.2,2.9200000000000004
2017-02-18,182.4,1.8399999999999999
2017-02-19,62.2,2.12
2017-02-20,72.8,3.3200000000000003
2017-02-21,87.0,1.6600000000000001
2017-02-22,312.4,1.8
2017-02-23,183.8,1.5400000000000003
2017-02-24,85.2,0.72
2017-02-25,317.2,1.7399999999999998
2017-02-26,182.6,2.64
2017-02-27,85.8,0.96
2017-02-28,102.4,1.52
2017-03-01,135.2,0.62
2017-03-02,198.6,3.0
2017-03-03,110.2,1.4
2017-03-04,239.6,5.32
2017-03-05,215.0,4.52
2017-03-06,222.0,4.0200000000000005
2017-03-07,63.4,2.78
2017-03-08,124.8,4.959999999999999
2017-03-09,126.0,2.58
2017-03-10,65.2,5.76
2017-03-11,91.8,4.52
2017-03-12,38.0,6.0
2017-03-13,260.4,6.040000000000001
2017-03-14,235.6,5.76
2017-03-15,162.0,2.46
2017-03-16,158.0,1.3
2017-03-17,128.8,0.72
2017-03-18,191.0,2.1399999999999997
2017-03-19,180.2,1.2799999999999998
2017-03-20,171.6,1.3199999999999998
2017-03-21,222.4,7.859999999999999
2017-03-22,229.4,4.3999999999999995
2017-03-23,263.2,3.5800000000000005
2017-03-24,57.2,0.9200000000000002
2017-03-25,285.4,1.1599999999999997
2017-03-26,55.8,4.459999999999999
2017-03-27,5.2,2.2600000000000002
2017-03-28,84.2,1.2
2017-03-29,297.2,2.8
2017-03-30,280.6,2.14
2017-03-31,194.8,1.34
2017-04-01,89.8,0.76
2017-04-02,47.6,2.3200000000000003
2017-04-03,207.0,1.0400000000000003
2017-04-04,42.2,4.720000000000001
2017-04-05,19.8,5.84
2017-04-06,260.6,6.92
2017-04-07,262.8,5.040000000000001
2017-04-08,78.6,0.8
2017-04-09,128.8,0.9200000000000002
2017-04-10,108.0,1.16
2017-04-11,69.4,1.9600000000000002
2017-04-12,52.4,5.819999999999999
2017-04-13,63.4,3.4200000000000004
2017-04-14,282.4,2.16
2017-04-15,212.8,2.1
2017-04-16,284.4,2.3
2017-04-17,324.2,2.56
2017-04-18,150.0,1.3
2017-04-19,107.8,0.6399999999999999
2017-04-20,228.0,4.16
2017-04-21,113.2,0.9800000000000001
2017-04-22,153.6,0.8
2017-04-23,144.6,1.56
2017-04-24,167.6,2.04
2017-04-25,161.6,0.72
2017-04-26,114.8,0.6
2017-04-27,102.0,0.54
2017-04-28,72.0,1.14
2017-04-29,100.2,2.0799999999999996
2017-04-30,252.4,3.6399999999999997
2017-05-01,186.0,5.019999999999999
2017-05-02,170.2,1.22
2017-05-03,64.4,0.6799999999999999
2017-05-04,226.2,8.16
2017-05-05,220.0,6.0
2017-05-06,138.2,0.48
2017-05-07,69.0,0.8400000000000001
2017-05-08,175.6,0.5599999999999999
2017-05-09,82.4,0.9800000000000001
2017-05-10,58.0,2.4
2017-05-11,43.4,5.26
2017-05-12,98.2,4.220000000000001
2017-05-13,183.2,2.9
2017-05-14,180.8,0.8400000000000001
2017-05-15,207.2,0.9800000000000001
2017-05-16,100.6,1.56
2017-05-17,34.6,10.64
2017-05-18,299.4,7.7
2017-05-19,236.8,10.46
2017-05-20,265.0,7.74
2017-05-21,173.2,4.5
2017-05-22,75.4,0.8
2017-05-23,75.0,1.1
2017-05-24,204.0,1.6
2017-05-25,93.0,1.04
2017-05-26,71.6,1.3800000000000001
2017-05-27,214.2,0.8400000000000001
2017-05-28,290.0,1.12
2017-05-29,210.8,1.3599999999999999
2017-05-30,139.8,0.9
2017-05-31,156.0,2.0
2017-06-01,178.0,0.6
2017-06-02,100.0,1.86
2017-06-03,156.2,2.74
2017-06-04,148.2,0.48
2017-06-05,25.8,1.7399999999999998
2017-06-06,91.6,0.8800000000000001
2017-06-07,198.6,0.76
2017-06-08,139.6,1.4
2017-06-09,221.6,0.78
2017-06-10,240.8,5.6000000000000005
2017-06-11,149.4,1.1800000000000002
2017-06-12,274.4,0.9199999999999999
2017-06-13,334.4,1.9400000000000002
2017-06-14,239.2,13.039999999999997
2017-06-15,156.8,2.54
2017-06-16,224.0,4.22
2017-06-17,122.4,0.7
2017-06-18,139.0,0.9
2017-06-19,80.6,1.36
2017-06-20,78.4,0.8
2017-06-21,78.4,2.9999999999999996
2017-06-22,72.6,4.98
2017-06-23,156.2,0.68
2017-06-24,214.8,5.54
2017-06-25,323.6,2.08
2017-06-26,194.0,3.06
2017-06-27,78.6,0.38
2017-06-28,206.8,1.3599999999999999
2017-06-29,152.6,0.72
2017-06-30,155.0,0.6399999999999999
2017-07-01,33.4,7.1
2017-07-02,56.2,2.1
2017-07-03,87.4,3.46
2017-07-04,193.6,1.6800000000000002
2017-07-05,65.2,1.1400000000000001
2017-07-06,63.6,2.8400000000000003
2017-07-07,93.2,1.36
2017-07-08,62.8,1.0
2017-07-09,85.6,1.5
2017-07-10,220.6,5.38
2017-07-11,136.6,1.3599999999999999
2017-07-12,235.6,4.06
2017-07-13,192.0,2.86
2017-07-14,194.6,4.0
2017-07-15,157.6,1.7399999999999998
2017-07-16,66.2,0.9400000000000001
2017-07-17,166.0,0.9800000000000001
2017-07-18,67.8,1.48
2017-07-19,108.8,0.78
2017-07-20,63.8,3.34
2017-07-21,306.0,6.2
2017-07-22,337.6,4.159999999999999
2017-07-23,148.6,1.3800000000000001
2017-07-24,254.6,4.680000000000001
2017-07-25,310.8,2.72
2017-07-26,226.0,3.8800000000000003
2017-07-27,80.8,2.34
2017-07-28,282.6,3.12
2017-07-29,186.6,2.9000000000000004
2017-07-30,104.8,0.6
2017-07-31,68.8,1.08
2017-08-01,273.6,1.06
2017-08-02,54.0,2.92
2017-08-03,129.0,3.5799999999999996
2017-08-04,193.0,0.9600000000000002
2017-08-05,230.6,0.42000000000000004
2017-08-06,53.6,3.4
2017-08-07,264.4,1.36
2017-08-08,37.8,3.4800000000000004
2017-08-09,28.8,5.959999999999999
2017-08-10,332.0,2.32
2017-08-11,193.2,1.56
2017-08-12,238.0,4.12
2017-08-13,282.2,1.5
2017-08-14,79.2,1.8799999999999997
2017-08-15,326.8,2.9600000000000004
2017-08-16,326.4,2.48
2017-08-17,28.4,2.68
2017-08-18,173.4,0.96
2017-08-19,49.8,2.2800000000000002
2017-08-20,297.6,5.06
2017-08-21,229.6,3.5800000000000005
2017-08-22,130.0,0.8
2017-08-23,163.6,0.74
2017-08-24,97.8,0.72
2017-08-25,86.4,1.5399999999999998
2017-08-26,72.0,1.56
2017-08-27,57.2,5.0200000000000005
2017-08-28,28.2,6.760000000000001
2017-08-29,267.0,1.4
2017-08-30,112.6,1.6200000000000003
2017-08-31,204.2,1.4
2017-09-01,70.2,1.34
2017-09-02,123.8,2.4
2017-09-03,184.8,3.2199999999999998
2017-09-04,217.8,4.7
2017-09-05,271.8,2.7600000000000002
2017-09-06,208.0,3.0000000000000004
2017-09-07,331.2,3.2400000000000007
2017-09-08,278.4,4.74
2017-09-09,80.2,3.44
2017-09-10,284.6,6.82
2017-09-11,253.4,9.9
2017-09-12,242.6,9.54
2017-09-13,270.4,5.8999999999999995
2017-09-14,260.6,8.66
2017-09-15,99.2,3.8200000000000003
2017-09-16,270.2,6.840000000000001
2017-09-17,279.2,1.8
2017-09-18,273.0,7.540000000000001
2017-09-19,163.8,2.7
2017-09-20,276.8,2.02
2017-09-21,149.0,2.7199999999999998
2017-09-22,135.2,1.86
2017-09-23,211.4,4.779999999999999
2017-09-24,252.6,3.7600000000000002
2017-09-25,332.4,2.14
2017-09-26,24.4,3.8
2017-09-27,250.6,1.6799999999999997
2017-09-28,212.4,3.8200000000000003
2017-09-29,265.2,1.52
2017-09-30,156.4,0.96
2017-10-01,27.0,3.5200000000000005
2017-10-02,231.6,13.1
2017-10-03,246.4,6.960000000000001
2017-10-04,219.4,5.36
2017-10-05,231.0,7.32
2017-10-06,114.4,1.16
2017-10-07,20.2,2.66
2017-10-08,39.0,7.0
2017-10-09,29.8,2.66
