,Amount(Hrs)
2014-06-26,0.20714285714285713
2014-06-27,0.1642857142857143
2014-06-28,0.3428571428571428
2014-06-29,0.25
2014-06-30,0.0071428571428571435
2014-07-01,0.21428571428571427
2014-07-02,0.31428571428571433
2014-07-03,0.39999999999999997
2014-07-04,0.4928571428571428
2014-07-05,0.25
2014-07-06,0.23571428571428568
2014-07-07,0.0071428571428571435
2014-07-08,0.0
2014-07-09,0.028571428571428574
2014-07-10,0.0
2014-07-11,0.21428571428571427
2014-07-12,0.0071428571428571435
2014-07-13,0.25
2014-07-14,0.014285714285714287
2014-07-15,0.6785714285714286
2014-07-16,0.6785714285714286
2014-07-17,0.6428571428571429
2014-07-18,0.6642857142857144
2014-07-19,0.2357142857142857
2014-07-20,0.0071428571428571435
2014-07-21,0.34285714285714286
2014-07-22,0.45714285714285713
2014-07-23,0.5571428571428572
2014-07-24,0.5714285714285714
2014-07-25,0.3571428571428571
2014-07-26,0.55
2014-07-27,0.25
2014-07-28,0.6785714285714286
2014-07-29,0.34285714285714286
2014-07-30,0.39285714285714285
2014-07-31,0.4928571428571429
2014-08-01,0.2857142857142857
2014-08-02,0.27142857142857146
2014-08-03,0.09285714285714286
2014-08-04,0.4928571428571428
2014-08-05,0.39285714285714285
2014-08-06,0.24285714285714285
2014-08-07,0.15
2014-08-08,0.25
2014-08-09,0.7214285714285714
2014-08-10,0.32857142857142857
2014-08-11,0.4928571428571428
2014-08-12,0.35714285714285715
2014-08-13,0.3785714285714286
2014-08-14,0.39999999999999997
2014-08-15,0.4857142857142857
2014-08-16,0.05714285714285714
2014-08-17,0.2857142857142857
2014-08-18,0.19285714285714287
2014-08-19,0.0
2014-08-20,0.05714285714285715
2014-08-21,0.7214285714285714
2014-08-22,0.7357142857142857
2014-08-23,0.7428571428571428
2014-08-24,0.7571428571428572
2014-08-25,0.38571428571428573
2014-08-26,0.6142857142857144
2014-08-27,0.24285714285714285
2014-08-28,0.21428571428571433
2014-08-29,0.35714285714285715
2014-08-30,0.0
2014-08-31,0.0
2014-09-01,0.0
2014-09-02,0.6357142857142858
2014-09-03,0.07857142857142858
2014-09-04,0.20714285714285713
2014-09-05,0.24285714285714288
2014-09-06,0.10714285714285714
2014-09-07,0.7857142857142857
2014-09-08,0.1142857142857143
2014-09-09,0.5357142857142857
2014-09-10,0.4642857142857143
2014-09-11,0.4428571428571429
2014-09-12,0.0
2014-09-13,0.1571428571428571
2014-09-14,0.24999999999999997
2014-09-15,0.5071428571428571
2014-09-16,0.17142857142857146
2014-09-17,0.41428571428571426
2014-09-18,0.049999999999999996
2014-09-19,0.46428571428571436
2014-09-20,0.35714285714285715
2014-09-21,0.37857142857142856
2014-09-22,0.42142857142857143
2014-09-23,0.5357142857142857
2014-09-24,0.6
2014-09-25,0.5428571428571429
2014-09-26,0.5999999999999999
2014-09-27,0.1142857142857143
2014-09-28,0.22857142857142856
2014-09-29,0.42857142857142855
2014-09-30,0.6214285714285713
2014-10-01,0.8357142857142856
2014-10-02,0.049999999999999996
2014-10-03,0.2571428571428572
2014-10-04,0.4571428571428572
2014-10-05,0.32142857142857145
2014-10-06,0.3214285714285715
2014-10-07,0.8214285714285714
2014-10-08,0.39285714285714285
2014-10-09,0.2571428571428571
2014-10-10,0.5357142857142857
2014-10-11,0.7857142857142857
2014-10-12,0.5142857142857143
2014-10-13,0.6857142857142858
2014-10-14,0.8071428571428572
2014-10-15,0.6571428571428573
2014-10-16,0.3714285714285714
2014-10-17,0.2642857142857143
2014-10-18,0.0
2014-10-19,0.6714285714285716
2014-10-20,0.55
2014-10-21,0.17857142857142855
2014-10-22,0.22857142857142856
2014-10-23,0.4928571428571429
2014-10-24,0.5499999999999999
2014-10-25,0.8928571428571429
2014-10-26,0.09285714285714286
2014-10-27,0.07857142857142856
2014-10-28,0.049999999999999996
2014-10-29,0.17857142857142858
2014-10-30,0.4071428571428571
2014-10-31,0.47857142857142854
2014-11-01,0.8428571428571429
2014-11-02,0.40714285714285714
2014-11-03,0.25000000000000006
2014-11-04,0.31428571428571433
2014-11-05,0.35000000000000003
2014-11-06,0.6500000000000001
2014-11-07,0.7142857142857143
2014-11-08,0.9
2014-11-09,0.9642857142857143
2014-11-10,0.6214285714285716
2014-11-11,0.4357142857142858
2014-11-12,0.5357142857142858
2014-11-13,0.42142857142857143
2014-11-14,0.3857142857142857
2014-11-15,0.09285714285714287
2014-11-16,0.8142857142857143
2014-11-17,0.03571428571428571
2014-11-18,0.7714285714285715
2014-11-19,0.6714285714285715
2014-11-20,0.6857142857142857
2014-11-21,0.7571428571428571
2014-11-22,0.21428571428571427
2014-11-23,0.757142857142857
2014-11-24,0.0
2014-11-25,0.17142857142857146
2014-11-26,0.12857142857142856
2014-11-27,0.9214285714285716
2014-11-28,0.3285714285714286
2014-11-29,0.7642857142857145
2014-11-30,0.5214285714285715
2014-12-01,0.6214285714285713
2014-12-02,0.9214285714285715
2014-12-03,0.7285714285714284
2014-12-04,0.3071428571428571
2014-12-05,0.7857142857142857
2014-12-06,0.6
2014-12-07,0.8499999999999999
2014-12-08,0.35000000000000003
2014-12-09,0.0
2014-12-10,0.2642857142857143
2014-12-11,0.05714285714285714
2014-12-12,0.0071428571428571435
2014-12-13,0.0
2014-12-14,0.0
2014-12-15,0.042857142857142864
2014-12-16,0.028571428571428574
2014-12-17,0.0
2014-12-18,0.09285714285714286
2014-12-19,0.7857142857142858
2014-12-20,0.0
2014-12-21,0.6785714285714286
2014-12-22,0.7857142857142857
2014-12-23,0.6142857142857142
2014-12-24,0.2785714285714286
2014-12-25,0.3428571428571428
2014-12-26,0.6857142857142858
2014-12-27,0.7785714285714286
2014-12-28,0.7
2014-12-29,0.7571428571428571
2014-12-30,0.7285714285714286
2014-12-31,0.09285714285714285
2015-01-01,0.9285714285714286
2015-01-02,0.9142857142857144
2015-01-03,0.5285714285714286
2015-01-04,0.9571428571428572
2015-01-05,0.6071428571428571
2015-01-06,0.9357142857142857
2015-01-07,0.7071428571428571
2015-01-08,0.6428571428571429
2015-01-09,0.39999999999999997
2015-01-10,0.8142857142857143
2015-01-11,0.8785714285714287
2015-01-12,0.6142857142857142
2015-01-13,0.9500000000000001
2015-01-14,0.8499999999999999
2015-01-15,0.7999999999999999
2015-01-16,0.6928571428571428
2015-01-17,0.2571428571428572
2015-01-18,0.9428571428571428
2015-01-19,0.8642857142857142
2015-01-20,0.7928571428571428
2015-01-21,0.6571428571428573
2015-01-22,0.75
2015-01-23,0.65
2015-01-24,0.8214285714285714
2015-01-25,0.8642857142857142
2015-01-26,0.44285714285714295
2015-01-27,0.32857142857142857
2015-01-28,0.6214285714285713
2015-01-29,0.6
2015-01-30,0.742857142857143
2015-01-31,0.014285714285714287
2015-02-01,0.0
2015-02-02,0.6357142857142859
2015-02-03,0.6714285714285715
2015-02-04,0.014285714285714287
2015-02-05,0.6142857142857142
2015-02-06,0.4928571428571429
2015-02-07,0.7857142857142857
2015-02-08,0.07857142857142858
2015-02-09,0.014285714285714287
2015-02-10,0.32857142857142857
2015-02-11,0.46428571428571425
2015-02-12,0.0071428571428571435
2015-02-13,0.5928571428571429
2015-02-14,0.3142857142857142
2015-02-15,0.4642857142857143
2015-02-16,0.39999999999999997
2015-02-17,0.8500000000000002
2015-02-18,0.9
2015-02-19,0.8642857142857142
2015-02-20,0.5285714285714286
2015-02-21,0.2285714285714286
2015-02-22,0.2642857142857143
2015-02-23,0.3142857142857142
2015-02-24,0.1142857142857143
2015-02-25,0.8571428571428571
2015-02-26,0.8142857142857144
2015-02-27,0.7357142857142857
2015-02-28,0.8642857142857142
2015-03-01,0.8642857142857144
2015-03-02,0.7071428571428573
2015-03-03,0.08571428571428572
2015-03-04,0.21428571428571427
2015-03-05,0.7000000000000001
2015-03-06,0.03571428571428571
2015-03-07,0.3071428571428571
2015-03-08,0.5857142857142856
2015-03-09,0.13571428571428573
2015-03-10,0.7999999999999999
2015-03-11,0.5357142857142857
2015-03-12,0.5071428571428571
2015-03-13,0.7785714285714285
2015-03-14,0.8142857142857143
2015-03-15,0.10714285714285714
2015-03-16,0.21428571428571427
2015-03-17,0.5357142857142857
2015-03-18,0.32142857142857145
2015-03-19,0.4928571428571429
2015-03-20,0.6071428571428573
2015-03-21,0.3071428571428572
2015-03-22,0.6071428571428571
2015-03-23,0.14285714285714285
2015-03-24,0.29999999999999993
2015-03-25,0.6142857142857144
2015-03-26,0.20714285714285713
2015-03-27,0.37142857142857144
2015-03-28,0.12142857142857143
2015-03-29,0.4571428571428572
2015-03-30,0.6428571428571429
2015-03-31,0.6571428571428571
2015-04-01,0.7857142857142857
2015-04-02,0.37857142857142856
2015-04-03,0.6428571428571429
2015-04-04,0.6857142857142857
2015-04-05,0.22142857142857147
2015-04-06,0.7071428571428572
2015-04-07,0.6357142857142858
2015-04-08,0.23571428571428574
2015-04-09,0.0
2015-04-10,0.1571428571428571
2015-04-11,0.7071428571428572
2015-04-12,0.021428571428571432
2015-04-13,0.2
2015-04-14,0.4214285714285714
2015-04-15,0.29285714285714287
2015-04-16,0.7142857142857143
2015-04-17,0.15
2015-04-18,0.2357142857142857
2015-04-19,0.6714285714285715
2015-04-20,0.5928571428571429
2015-04-21,0.5785714285714285
2015-04-22,0.17142857142857143
2015-04-23,0.14285714285714285
2015-04-24,0.6714285714285715
2015-04-25,0.3785714285714286
2015-04-26,0.29285714285714287
2015-04-27,0.16428571428571428
2015-04-28,0.4857142857142857
2015-04-29,0.47142857142857136
2015-04-30,0.08571428571428572
2015-05-01,0.7214285714285715
2015-05-02,0.1142857142857143
2015-05-03,0.03571428571428571
2015-05-04,0.4071428571428571
2015-05-05,0.0071428571428571435
2015-05-06,0.4857142857142857
2015-05-07,0.2
2015-05-08,0.0
2015-05-09,0.4857142857142857
2015-05-10,0.6142857142857142
2015-05-11,0.39999999999999997
2015-05-12,0.12857142857142856
2015-05-13,0.48571428571428577
2015-05-14,0.07857142857142858
2015-05-15,0.34285714285714286
2015-05-16,0.5928571428571429
2015-05-17,0.19285714285714287
2015-05-18,0.15
2015-05-19,0.37142857142857144
2015-05-20,0.2714285714285714
2015-05-21,0.20714285714285713
2015-05-22,0.12142857142857143
2015-05-23,0.0
2015-05-24,0.2642857142857143
2015-05-25,0.35000000000000003
2015-05-26,0.2357142857142857
2015-05-27,0.3
2015-05-28,0.6857142857142857
2015-05-29,0.6
2015-05-30,0.55
2015-05-31,0.0
2015-06-01,0.2571428571428572
2015-06-02,0.24285714285714283
2015-06-03,0.049999999999999996
2015-06-04,0.10714285714285716
2015-06-05,0.19285714285714287
2015-06-06,0.21428571428571427
2015-06-07,0.22857142857142856
2015-06-08,0.6384615384615385
2015-06-09,0.17142857142857146
2015-06-10,0.3928571428571428
2015-06-11,0.41428571428571426
2015-06-12,0.1
2015-06-13,0.2785714285714285
2015-06-14,0.18571428571428572
2015-06-15,0.27142857142857146
2015-06-16,0.6642857142857144
2015-06-17,0.3714285714285714
2015-06-18,0.0071428571428571435
2015-06-19,0.03571428571428571
2015-06-20,0.0
2015-06-21,0.27142857142857146
2015-06-22,0.5
2015-06-23,0.6571428571428571
2015-06-24,0.6571428571428571
2015-06-25,0.34285714285714286
2015-06-26,0.41428571428571426
2015-06-27,0.38571428571428573
2015-06-28,0.4
2015-06-29,0.4071428571428572
2015-06-30,0.42142857142857143
2015-07-01,0.33571428571428574
2015-07-02,0.20714285714285713
2015-07-03,0.20714285714285713
2015-07-04,0.03571428571428571
2015-07-05,0.2357142857142857
2015-07-06,0.32857142857142857
2015-07-07,0.028571428571428574
2015-07-08,0.3071428571428571
2015-07-09,0.5499999999999999
2015-07-10,0.6571428571428573
2015-07-11,0.6642857142857144
2015-07-12,0.6785714285714286
2015-07-13,0.6785714285714286
2015-07-14,0.05
2015-07-15,0.04285714285714286
2015-07-16,0.3
2015-07-17,0.5357142857142857
2015-07-18,0.12857142857142856
2015-07-19,0.41428571428571426
2015-07-20,0.38571428571428573
2015-07-21,0.6071428571428571
2015-07-22,0.6857142857142858
2015-07-23,0.1857142857142857
2015-07-24,0.12142857142857143
2015-07-25,0.32857142857142857
2015-07-26,0.0
2015-07-27,0.0
2015-07-28,0.36428571428571427
2015-07-29,0.32857142857142857
2015-07-30,0.6785714285714286
2015-07-31,0.36428571428571427
2015-08-01,0.3785714285714286
2015-08-02,0.24285714285714285
2015-08-03,0.40714285714285714
2015-08-04,0.021428571428571432
2015-08-05,0.0
2015-08-06,0.32857142857142857
2015-08-07,0.2857142857142857
2015-08-08,0.4928571428571428
2015-08-09,0.2785714285714286
2015-08-10,0.5642857142857143
2015-08-11,0.6214285714285713
2015-08-12,0.7071428571428572
2015-08-13,0.7071428571428572
2015-08-14,0.10714285714285714
2015-08-15,0.3785714285714286
2015-08-16,0.4214285714285714
2015-08-17,0.4571428571428572
2015-08-18,0.05714285714285715
2015-08-19,0.23571428571428574
2015-08-20,0.4357142857142858
2015-08-21,0.7357142857142857
2015-08-22,0.028571428571428574
2015-08-23,0.7142857142857143
2015-08-24,0.5214285714285715
2015-08-25,0.0
2015-08-26,0.4928571428571428
2015-08-27,0.6928571428571428
2015-08-28,0.5499999999999999
2015-08-29,0.12142857142857144
2015-08-30,0.0071428571428571435
2015-08-31,0.0
2015-09-01,0.20714285714285713
2015-09-02,0.5714285714285714
2015-09-03,0.24285714285714285
2015-09-04,0.0
2015-09-05,0.3071428571428571
2015-09-06,0.39999999999999997
2015-09-07,0.4928571428571429
2015-09-08,0.21428571428571433
2015-09-09,0.11428571428571428
2015-09-10,0.0
2015-09-11,0.4071428571428571
2015-09-12,0.7714285714285714
2015-09-13,0.08571428571428573
2015-09-14,0.4928571428571429
2015-09-15,0.0
2015-09-16,0.13571428571428573
2015-09-17,0.5928571428571429
2015-09-18,0.17142857142857146
2015-09-19,0.3142857142857142
2015-09-20,0.34285714285714286
2015-09-21,0.1
2015-09-22,0.34285714285714286
2015-09-23,0.1785714285714286
2015-09-24,0.39999999999999997
2015-09-25,0.36428571428571427
2015-09-26,0.5571428571428572
2015-09-27,0.6999999999999998
2015-09-28,0.4928571428571428
2015-09-29,0.8285714285714285
2015-09-30,0.6642857142857144
2015-10-01,0.47857142857142865
2015-10-02,0.17142857142857146
2015-10-03,0.4928571428571429
2015-10-04,0.15
2015-10-05,0.7214285714285714
2015-10-06,0.7571428571428571
2015-10-07,0.65
2015-10-08,0.4357142857142858
2015-10-09,0.8357142857142856
2015-10-10,0.1642857142857143
2015-10-11,0.23571428571428574
2015-10-12,0.7285714285714285
2015-10-13,0.21428571428571427
2015-10-14,0.4
2015-10-15,0.5285714285714286
2015-10-16,0.09285714285714286
2015-10-17,0.07857142857142858
2015-10-18,0.07142857142857142
2015-10-19,0.4928571428571428
2015-10-20,0.35000000000000003
2015-10-21,0.23571428571428574
2015-10-22,0.05714285714285714
2015-10-23,0.5857142857142857
2015-10-24,0.12142857142857144
2015-10-25,0.5357142857142857
2015-10-26,0.6785714285714285
2015-10-27,0.8142857142857142
2015-10-28,0.1
2015-10-29,0.028571428571428574
2015-10-30,0.2571428571428571
2015-10-31,0.5214285714285715
2015-11-01,0.6642857142857143
2015-11-02,0.24285714285714285
2015-11-03,0.2928571428571428
2015-11-04,0.41428571428571426
2015-11-05,0.8099999999999999
2015-11-06,0.9571428571428572
2015-11-07,0.9428571428571428
2015-11-08,0.7785714285714286
2015-11-09,0.5857142857142857
2015-11-10,0.7357142857142857
2015-11-11,0.3
2015-11-12,0.6857142857142857
2015-11-13,0.9714285714285714
2015-11-14,0.6785714285714285
2015-11-15,0.0
2015-11-16,0.07142857142857142
2015-11-17,0.32142857142857134
2015-11-18,0.4071428571428572
2015-11-19,0.014285714285714287
2015-11-20,0.07857142857142858
2015-11-21,0.03571428571428571
2015-11-22,0.5071428571428571
2015-11-23,0.9071428571428571
2015-11-24,0.7285714285714286
2015-11-25,0.6071428571428571
2015-11-26,0.42142857142857143
2015-11-27,0.38571428571428573
2015-11-28,0.09285714285714286
2015-11-29,0.55
2015-11-30,0.05714285714285715
2015-12-01,0.0642857142857143
2015-12-02,0.028571428571428574
2015-12-03,0.4428571428571429
2015-12-04,0.3142857142857142
2015-12-05,0.7642857142857143
2015-12-06,0.7357142857142857
2015-12-07,0.38571428571428573
2015-12-08,0.3571428571428572
2015-12-09,0.27142857142857146
2015-12-10,0.33571428571428574
2015-12-11,0.0
2015-12-12,0.4928571428571429
2015-12-13,0.55
2015-12-14,0.7071428571428572
2015-12-15,0.1857142857142857
2015-12-16,0.5214285714285716
2015-12-17,0.4
2015-12-18,0.9571428571428571
2015-12-19,0.7071428571428572
2015-12-20,0.5214285714285715
2015-12-21,0.4642857142857143
2015-12-22,0.7285714285714286
2015-12-23,0.6928571428571428
2015-12-24,0.0071428571428571435
2015-12-25,0.42142857142857143
2015-12-26,0.8357142857142856
2015-12-27,0.8642857142857142
2015-12-28,0.9500000000000001
2015-12-29,0.8142857142857143
2015-12-30,0.37857142857142856
2015-12-31,0.7571428571428571
2016-01-01,0.0
2016-01-02,0.0
2016-01-03,0.1928571428571429
2016-01-04,0.23571428571428574
2016-01-05,0.5285714285714286
2016-01-06,0.4428571428571429
2016-01-07,0.1785714285714286
2016-01-08,0.028571428571428574
2016-01-09,0.5928571428571429
2016-01-10,0.22142857142857145
2016-01-11,0.6071428571428571
2016-01-12,0.03571428571428571
2016-01-13,0.807142857142857
2016-01-14,0.4928571428571428
2016-01-15,0.6642857142857144
2016-01-16,0.8714285714285713
2016-01-17,0.2357142857142857
2016-01-18,0.2428571428571429
2016-01-19,0.7214285714285714
2016-01-20,0.4
2016-01-21,0.6142857142857142
2016-01-22,0.7000000000000001
2016-01-23,0.9357142857142857
2016-01-24,0.9500000000000001
2016-01-25,0.9142857142857144
2016-01-26,0.39285714285714285
2016-01-27,0.06428571428571428
2016-01-28,0.6285714285714287
2016-01-29,0.39285714285714285
2016-01-30,0.7285714285714285
2016-01-31,0.5642857142857143
2016-02-01,0.6357142857142858
2016-02-02,0.5999999999999999
2016-02-03,0.6214285714285713
2016-02-04,0.1
2016-02-05,0.014285714285714287
2016-02-06,0.17142857142857146
2016-02-07,0.37857142857142856
2016-02-08,0.09999999999999999
2016-02-09,0.05714285714285715
2016-02-10,0.3142857142857142
2016-02-11,0.16428571428571428
2016-02-12,0.8
2016-02-13,0.7214285714285714
2016-02-14,0.8500000000000002
2016-02-15,0.2714285714285714
2016-02-16,0.15714285714285717
2016-02-17,0.0
2016-02-18,0.23571428571428574
2016-02-19,0.6142857142857142
2016-02-20,0.8428571428571427
2016-02-21,0.5785714285714285
2016-02-22,0.5071428571428572
2016-02-23,0.7500000000000001
2016-02-24,0.7714285714285715
2016-02-25,0.8714285714285716
2016-02-26,0.8642857142857144
2016-02-27,0.45714285714285713
2016-02-28,0.19285714285714284
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.37857142857142856
2016-03-03,0.48571428571428577
2016-03-04,0.45
2016-03-05,0.8214285714285714
2016-03-06,0.41428571428571426
2016-03-07,0.1285714285714286
2016-03-08,0.6785714285714286
2016-03-09,0.7428571428571429
2016-03-10,0.7
2016-03-11,0.3071428571428571
2016-03-12,0.7642857142857143
2016-03-13,0.8071428571428572
2016-03-14,0.5285714285714286
2016-03-15,0.39285714285714285
2016-03-16,0.7357142857142857
2016-03-17,0.15
2016-03-18,0.34285714285714286
2016-03-19,0.5071428571428572
2016-03-20,0.4214285714285714
2016-03-21,0.55
2016-03-22,0.5071428571428572
2016-03-23,0.0
2016-03-24,0.028571428571428574
2016-03-25,0.41428571428571426
2016-03-26,0.5357142857142857
2016-03-27,0.7214285714285714
2016-03-28,0.5
2016-03-29,0.7714285714285715
2016-03-30,0.7357142857142858
2016-03-31,0.32857142857142857
2016-04-01,0.0
2016-04-02,0.39999999999999997
2016-04-03,0.5857142857142856
2016-04-04,0.5857142857142856
2016-04-05,0.6857142857142858
2016-04-06,0.7857142857142857
2016-04-07,0.2857142857142857
2016-04-08,0.2857142857142857
2016-04-09,0.2857142857142857
2016-04-10,0.22857142857142856
2016-04-11,0.21428571428571427
2016-04-12,0.4142857142857143
2016-04-13,0.09285714285714286
2016-04-14,0.47857142857142865
2016-04-15,0.7214285714285715
2016-04-16,0.17857142857142858
2016-04-17,0.028571428571428574
2016-04-18,0.7428571428571429
2016-04-19,0.4857142857142857
2016-04-20,0.5857142857142857
2016-04-21,0.7071428571428572
2016-04-22,0.7071428571428572
2016-04-23,0.43571428571428567
2016-04-24,0.0
2016-04-25,0.48571428571428565
2016-04-26,0.3928571428571428
2016-04-27,0.6714285714285715
2016-04-28,0.0071428571428571435
2016-04-29,0.0
2016-04-30,0.3071428571428571
2016-05-01,0.14285714285714285
2016-05-02,0.5714285714285714
2016-05-03,0.6642857142857144
2016-05-04,0.2857142857142857
2016-05-05,0.0071428571428571435
2016-05-06,0.1
2016-05-07,0.6285714285714284
2016-05-08,0.0
2016-05-09,0.6785714285714287
2016-05-10,0.39999999999999997
2016-05-11,0.0
2016-05-12,0.028571428571428574
2016-05-13,0.3
2016-05-14,0.5857142857142856
2016-05-15,0.4571428571428572
2016-05-16,0.3
2016-05-17,0.4214285714285713
2016-05-18,0.25
2016-05-19,0.39285714285714285
2016-05-20,0.5214285714285715
2016-05-21,0.21428571428571433
2016-05-22,0.43571428571428567
2016-05-23,0.07857142857142856
2016-05-24,0.1142857142857143
2016-05-25,0.27142857142857146
2016-05-26,0.4071428571428571
2016-05-27,0.1
2016-05-28,0.4714285714285714
2016-05-29,0.03571428571428571
2016-05-30,0.4285714285714285
2016-05-31,0.2571428571428572
2016-06-01,0.3071428571428572
2016-06-02,0.6714285714285715
2016-06-03,0.6785714285714286
2016-06-04,0.6428571428571429
2016-06-05,0.6642857142857144
2016-06-06,0.4785714285714286
2016-06-07,0.4071428571428571
2016-06-08,0.22142857142857145
2016-06-09,0.0
2016-06-10,0.014285714285714287
2016-06-11,0.39999999999999997
2016-06-12,0.0071428571428571435
2016-06-13,0.6285714285714287
2016-06-14,0.29285714285714287
2016-06-15,0.43571428571428567
2016-06-16,0.3071428571428571
2016-06-17,0.47857142857142854
2016-06-18,0.07142857142857142
2016-06-19,0.2214285714285714
2016-06-20,0.4571428571428572
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.08571428571428572
2016-06-24,0.5000000000000001
2016-06-25,0.028571428571428574
2016-06-26,0.17857142857142858
2016-06-27,0.09999999999999999
2016-06-28,0.42857142857142855
2016-06-29,0.09285714285714286
2016-06-30,0.028571428571428574
2016-07-01,0.6642857142857143
2016-07-02,0.6642857142857143
2016-07-03,0.6214285714285713
2016-07-04,0.6642857142857143
2016-07-05,0.4071428571428571
2016-07-06,0.07857142857142858
2016-07-07,0.0
2016-07-08,0.17142857142857146
2016-07-09,0.014285714285714287
2016-07-10,0.17857142857142858
2016-07-11,0.39285714285714285
2016-07-12,0.43571428571428567
2016-07-13,0.14285714285714285
2016-07-14,0.5
2016-07-15,0.3071428571428572
2016-07-16,0.47857142857142854
2016-07-17,0.40714285714285714
2016-07-18,0.32142857142857145
2016-07-19,0.19999999999999998
2016-07-20,0.4142857142857143
2016-07-21,0.18571428571428572
2016-07-22,0.15
2016-07-23,0.10714285714285714
2016-07-24,0.4857142857142857
2016-07-25,0.39285714285714285
2016-07-26,0.38571428571428573
2016-07-27,0.25
2016-07-28,0.1642857142857143
2016-07-29,0.41428571428571426
2016-07-30,0.2571428571428572
2016-07-31,0.3571428571428571
2016-08-01,0.19285714285714284
2016-08-02,0.6142857142857142
2016-08-03,0.0642857142857143
2016-08-04,0.0
2016-08-05,0.39285714285714285
2016-08-06,0.1285714285714286
2016-08-07,0.5857142857142856
2016-08-08,0.5071428571428571
2016-08-09,0.4071428571428571
2016-08-10,0.0
2016-08-11,0.2714285714285714
2016-08-12,0.39999999999999997
2016-08-13,0.3
2016-08-14,0.25000000000000006
2016-08-15,0.33571428571428574
2016-08-16,0.7285714285714285
2016-08-17,0.7357142857142857
2016-08-18,0.7428571428571428
2016-08-19,0.6071428571428571
2016-08-20,0.15714285714285717
2016-08-21,0.6
2016-08-22,0.2857142857142857
2016-08-23,0.6071428571428571
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,0.014285714285714287
2016-08-27,0.4142857142857142
2016-08-28,0.6500000000000001
2016-08-29,0.07142857142857142
2016-08-30,0.6642857142857143
2016-08-31,0.7642857142857142
2016-09-01,0.3
2016-09-02,0.33571428571428574
2016-09-03,0.10714285714285714
2016-09-04,0.07142857142857142
2016-09-05,0.4
2016-09-06,0.42857142857142855
2016-09-07,0.20714285714285713
2016-09-08,0.2785714285714286
2016-09-09,0.7428571428571429
2016-09-10,0.7999999999999999
2016-09-11,0.7999999999999999
2016-09-12,0.5357142857142857
2016-09-13,0.4857142857142857
2016-09-14,0.37857142857142856
2016-09-15,0.0
2016-09-16,0.09999999999999999
2016-09-17,0.0
2016-09-18,0.12142857142857144
2016-09-19,0.32142857142857145
2016-09-20,0.0642857142857143
2016-09-21,0.07142857142857142
2016-09-22,0.15
2016-09-23,0.1142857142857143
2016-09-24,0.028571428571428574
2016-09-25,0.0
2016-09-26,0.09285714285714286
2016-09-27,0.36428571428571427
2016-09-28,0.0
2016-09-29,0.3785714285714286
2016-09-30,0.2357142857142857
2016-10-01,0.0071428571428571435
2016-10-02,0.05714285714285715
2016-10-03,0.4428571428571429
2016-10-04,0.24285714285714285
2016-10-05,0.5285714285714286
2016-10-06,0.22142857142857145
2016-10-07,0.42142857142857143
2016-10-08,0.7214285714285714
2016-10-09,0.09285714285714286
2016-10-10,0.0
2016-10-11,0.4428571428571428
2016-10-12,0.10714285714285714
2016-10-13,0.8571428571428571
2016-10-14,0.2928571428571428
2016-10-15,0.5142857142857143
2016-10-16,0.42857142857142855
2016-10-17,0.7714285714285715
2016-10-18,0.85
2016-10-19,0.4571428571428572
2016-10-20,0.12142857142857147
2016-10-21,0.7142857142857143
2016-10-22,0.8785714285714287
2016-10-23,0.7428571428571429
2016-10-24,0.049999999999999996
2016-10-25,0.028571428571428574
2016-10-26,0.29999999999999993
2016-10-27,0.6642857142857143
2016-10-28,0.6071428571428571
2016-10-29,0.5642857142857143
2016-10-30,0.7999999999999999
2016-10-31,0.6
2016-11-01,0.6714285714285715
2016-11-02,0.4571428571428572
2016-11-03,0.7285714285714288
2016-11-04,0.42857142857142855
2016-11-05,0.5357142857142857
2016-11-06,0.3571428571428571
2016-11-07,0.25000000000000006
2016-11-08,0.5714285714285714
2016-11-09,0.5785714285714285
2016-11-10,0.6214285714285716
2016-11-11,0.23571428571428574
2016-11-12,0.0071428571428571435
2016-11-13,0.42142857142857143
2016-11-14,0.34285714285714286
2016-11-15,0.0
2016-11-16,0.4428571428571428
2016-11-17,0.4785714285714286
2016-11-18,0.8071428571428572
2016-11-19,0.0
2016-11-20,0.6142857142857144
2016-11-21,0.8928571428571429
2016-11-22,0.9785714285714285
2016-11-23,0.7928571428571429
2016-11-24,0.7857142857142857
2016-11-25,0.0
2016-11-26,0.5928571428571429
2016-11-27,0.32142857142857145
2016-11-28,0.6214285714285716
2016-11-29,0.11428571428571428
2016-11-30,0.2285714285714286
2016-12-01,0.7785714285714286
2016-12-02,0.35
2016-12-03,0.75
2016-12-04,0.8428571428571429
2016-12-05,0.9285714285714286
2016-12-06,0.8857142857142856
2016-12-07,0.2285714285714286
2016-12-08,0.0
2016-12-09,0.43571428571428567
2016-12-10,0.014285714285714287
2016-12-11,0.5928571428571429
2016-12-12,0.4071428571428571
2016-12-13,0.7214285714285715
2016-12-14,0.09285714285714286
2016-12-15,0.2285714285714285
2016-12-16,0.8214285714285714
2016-12-17,0.7428571428571428
2016-12-18,0.5428571428571429
2016-12-19,0.17142857142857143
2016-12-20,0.9214285714285715
2016-12-21,0.9714285714285714
2016-12-22,0.6214285714285716
