,Tmax(C),Tmin(C),Tgmin(C),Tmean(C),RHmean(%)
2015-09-19,11.84,11.3,10.28,11.559999999999999,94.4
2015-09-20,10.959999999999999,9.879999999999999,9.180000000000001,10.440000000000001,94.6
2015-09-21,9.98,9.32,8.2,9.639999999999999,78.0
2015-09-22,10.419999999999998,9.88,9.440000000000001,10.139999999999999,83.2
2015-09-23,12.260000000000002,11.38,10.84,11.84,83.6
2015-09-24,12.7,11.879999999999999,10.7,12.3,93.4
2015-09-25,12.2,11.44,10.52,11.8,85.2
2015-09-26,11.14,10.120000000000001,8.54,10.66,71.8
2015-09-27,9.179999999999998,7.6,4.880000000000001,8.38,82.2
2015-09-28,10.76,10.000000000000002,9.739999999999998,10.319999999999999,94.0
2015-09-29,9.2,7.7,3.7599999999999993,8.440000000000001,91.6
2015-09-30,10.22,8.0,5.62,9.1,91.0
2015-10-01,12.36,10.9,8.24,11.620000000000001,89.2
2015-10-02,14.419999999999998,13.88,13.34,14.16,92.2
2015-10-03,12.9,11.52,10.860000000000001,12.1,86.0
2015-10-04,13.339999999999998,12.919999999999998,12.299999999999999,13.14,80.8
2015-10-05,15.1,14.38,13.88,14.779999999999998,78.2
2015-10-06,13.1,12.1,10.92,12.580000000000002,79.2
2015-10-07,13.64,13.040000000000001,12.5,13.34,79.0
2015-10-08,14.7,14.24,13.459999999999999,14.459999999999999,85.8
2015-10-09,10.42,8.52,5.220000000000001,9.420000000000002,84.2
2015-10-10,12.34,11.1,9.959999999999999,11.66,85.8
2015-10-11,13.719999999999999,13.100000000000003,12.76,13.3,72.2
2015-10-12,14.62,13.780000000000001,13.059999999999999,14.16,86.0
2015-10-13,14.180000000000001,13.12,11.36,13.64,84.2
2015-10-14,14.540000000000001,13.819999999999999,14.0,14.180000000000001,94.2
2015-10-15,13.7,12.98,12.680000000000001,13.26,70.6
2015-10-16,13.52,13.02,12.88,13.26,76.8
2015-10-17,13.7,13.14,12.76,13.440000000000001,76.4
2015-10-18,14.239999999999998,13.6,13.180000000000001,13.919999999999998,87.8
2015-10-19,14.239999999999998,13.219999999999999,12.12,13.679999999999998,73.6
2015-10-20,13.040000000000001,12.2,11.419999999999998,12.68,68.8
2015-10-21,14.080000000000002,13.060000000000002,12.959999999999999,13.6,83.8
2015-10-22,16.119999999999997,15.319999999999999,14.159999999999997,15.680000000000001,81.6
2015-10-23,16.96,16.18,15.6,16.5,84.0
2015-10-24,16.22,15.719999999999999,14.919999999999998,15.939999999999998,88.0
2015-10-25,13.3,12.4,11.419999999999998,12.86,85.6
2015-10-26,12.700000000000001,10.8,7.959999999999999,11.76,81.4
2015-10-27,15.0,14.219999999999999,13.36,14.6,81.8
2015-10-28,14.48,13.319999999999999,13.440000000000001,13.98,88.2
2015-10-29,15.76,15.120000000000001,14.180000000000001,15.419999999999998,80.4
2015-10-30,13.580000000000002,12.7,12.44,13.16,84.2
2015-10-31,13.580000000000002,12.36,10.8,12.9,74.8
2015-11-01,14.26,13.020000000000001,13.36,13.459999999999999,71.0
2015-11-02,12.739999999999998,11.2,11.18,11.959999999999999,87.4
2015-11-03,14.2,13.580000000000002,12.84,13.84,71.2
2015-11-04,14.66,13.680000000000001,13.160000000000002,14.14,90.4
2015-11-05,11.679999999999998,10.479999999999999,7.88,11.2,64.8
2015-11-06,10.879999999999999,9.2,6.08,10.02,68.6
2015-11-07,13.6,11.6,8.48,12.620000000000001,84.4
2015-11-08,14.680000000000001,13.66,12.9,14.12,79.0
2015-11-09,16.7,15.62,16.240000000000002,16.240000000000002,81.6
2015-11-10,16.240000000000002,14.7,11.3,15.319999999999999,88.0
2015-11-11,16.6,15.88,15.959999999999999,16.240000000000002,78.4
2015-11-12,16.28,15.539999999999997,15.520000000000001,15.9,76.8
2015-11-13,10.02,8.8,7.659999999999999,9.38,58.6
2015-11-14,12.24,10.02,7.76,11.099999999999998,73.0
2015-11-15,15.6,15.02,14.14,15.319999999999999,77.2
2015-11-16,15.860000000000003,15.6,15.34,15.719999999999999,92.0
2015-11-17,14.7,13.8,13.12,14.24,68.0
2015-11-18,15.239999999999998,14.0,14.180000000000001,14.6,78.6
2015-11-19,12.919999999999998,11.66,10.58,12.3,89.0
2015-11-20,15.819999999999999,15.24,14.419999999999998,15.580000000000002,79.8
2015-11-21,16.96,16.48,16.060000000000002,16.740000000000002,90.6
2015-11-22,17.159999999999997,16.339999999999996,16.4,16.68,84.4
2015-11-23,15.1,13.739999999999998,12.260000000000002,14.440000000000001,72.2
2015-11-24,14.38,12.62,11.120000000000001,13.48,78.0
2015-11-25,17.36,16.22,17.16,16.78,74.6
2015-11-26,19.479999999999997,18.759999999999998,19.020000000000003,19.080000000000002,89.2
2015-11-27,19.48,18.16,17.2,18.7,80.2
2015-11-28,19.68,19.1,19.22,19.360000000000003,89.6
2015-11-29,16.360000000000003,15.52,14.360000000000003,15.959999999999999,74.2
2015-11-30,18.880000000000003,18.340000000000003,18.160000000000004,18.64,78.4
2015-12-01,19.2,18.7,18.66,18.939999999999998,83.6
2015-12-02,18.06,17.36,17.48,17.72,75.6
2015-12-03,16.82,15.38,13.98,16.060000000000002,74.6
2015-12-04,18.32,17.2,16.68,17.8,82.4
2015-12-05,17.34,16.440000000000005,15.7,16.9,72.2
2015-12-06,17.740000000000002,16.52,14.84,17.060000000000002,67.4
2015-12-07,18.240000000000002,16.799999999999997,16.18,17.36,78.2
2015-12-08,16.020000000000003,14.979999999999999,14.460000000000003,15.459999999999999,60.2
2015-12-09,16.36,15.5,15.0,15.819999999999999,66.4
2015-12-10,15.62,15.160000000000002,14.6,15.419999999999998,68.0
2015-12-11,18.1,17.74,17.46,17.9,92.6
2015-12-12,19.18,18.44,18.18,18.78,82.6
2015-12-13,17.82,17.08,16.74,17.48,91.0
2015-12-14,15.84,14.940000000000001,13.960000000000003,15.379999999999999,64.8
2015-12-15,15.819999999999999,15.080000000000002,14.24,15.48,69.0
2015-12-16,17.78,16.6,16.48,17.16,74.4
2015-12-17,15.320000000000002,13.9,13.3,14.6,77.0
2015-12-18,14.040000000000001,12.959999999999999,12.66,13.479999999999999,77.8
2015-12-19,17.06,15.84,15.7,16.360000000000003,71.4
2015-12-20,17.419999999999998,16.78,16.72,17.04,76.8
2015-12-21,18.259999999999998,17.020000000000003,16.64,17.54,79.0
2015-12-22,18.76,17.880000000000003,18.04,18.240000000000002,77.6
2015-12-23,17.2,16.259999999999998,15.7,16.7,71.4
2015-12-24,17.299999999999997,16.76,16.419999999999998,17.0,80.0
2015-12-25,16.34,15.459999999999999,14.7,15.86,77.8
2015-12-26,17.419999999999998,15.7,15.24,16.54,85.0
2015-12-27,18.4,17.44,17.9,17.880000000000003,84.4
2015-12-28,18.119999999999997,16.560000000000002,15.14,17.380000000000003,82.8
2015-12-29,18.580000000000002,17.8,17.84,18.119999999999997,78.6
2015-12-30,19.54,18.0,16.64,18.840000000000003,81.2
2015-12-31,20.080000000000002,18.48,17.56,19.240000000000002,82.0
2016-01-01,19.659999999999997,19.0,18.04,19.28,72.4
2016-01-02,19.119999999999997,18.639999999999997,18.0,18.880000000000003,89.4
2016-01-03,20.86,20.279999999999998,20.339999999999996,20.56,92.2
2016-01-04,18.82,17.98,17.72,18.4,84.2
2016-01-05,15.360000000000003,13.86,13.6,14.419999999999998,71.4
2016-01-06,15.879999999999999,14.02,13.16,15.039999999999997,73.8
2016-01-07,18.22,17.68,17.380000000000003,17.939999999999998,64.0
2016-01-08,20.360000000000003,19.740000000000002,19.360000000000003,20.040000000000003,88.6
2016-01-09,19.479999999999997,18.72,18.0,19.06,91.2
2016-01-10,18.2,17.3,16.94,17.8,79.8
2016-01-11,18.12,16.7,15.580000000000002,17.380000000000003,73.6
2016-01-12,19.36,18.78,18.66,19.04,89.6
2016-01-13,18.0,16.859999999999996,15.319999999999999,17.46,73.6
2016-01-14,18.919999999999998,17.82,17.419999999999998,18.3,85.2
2016-01-15,19.68,18.48,17.2,19.040000000000003,76.8
2016-01-16,18.78,17.119999999999997,15.2,17.939999999999998,86.4
2016-01-17,21.659999999999997,20.900000000000002,20.04,21.22,83.8
2016-01-18,22.099999999999998,21.46,21.06,21.8,81.6
2016-01-19,19.0,17.94,16.419999999999998,18.44,86.2
2016-01-20,19.84,18.76,17.2,19.3,81.6
2016-01-21,20.499999999999996,19.4,18.54,19.88,81.6
2016-01-22,19.82,18.98,17.7,19.44,78.0
2016-01-23,18.880000000000003,17.4,14.9,18.119999999999997,85.6
2016-01-24,19.68,18.06,15.9,18.9,87.4
2016-01-25,21.559999999999995,19.940000000000005,17.14,20.740000000000002,83.2
2016-01-26,20.96,19.3,16.78,20.2,83.8
2016-01-27,22.42,21.7,21.580000000000002,22.119999999999997,88.8
2016-01-28,21.479999999999997,20.56,20.360000000000003,20.919999999999998,91.6
2016-01-29,21.48,20.9,20.44,21.139999999999997,88.6
2016-01-30,21.160000000000004,20.32,19.380000000000003,20.72,81.4
2016-01-31,21.880000000000003,20.48,19.14,21.02,84.2
2016-02-01,21.9,20.860000000000003,20.0,21.259999999999998,83.4
2016-02-02,20.919999999999995,20.18,19.04,20.5,78.2
2016-02-03,21.08,19.6,16.3,20.259999999999998,87.2
2016-02-04,21.64,20.979999999999997,18.740000000000002,21.28,58.0
2016-02-05,20.64,19.88,18.78,20.240000000000002,87.4
2016-02-06,20.339999999999996,20.020000000000003,19.52,20.160000000000004,93.4
2016-02-07,22.419999999999998,21.439999999999998,20.060000000000002,21.9,78.6
2016-02-08,20.360000000000003,19.360000000000003,16.94,19.8,83.8
2016-02-09,20.92,20.380000000000003,19.240000000000002,20.68,72.6
2016-02-10,21.18,20.14,17.4,20.7,80.4
2016-02-11,20.32,19.080000000000002,16.64,19.720000000000002,84.2
2016-02-12,20.7,19.3,16.68,19.98,88.8
2016-02-13,19.880000000000003,18.24,15.120000000000001,18.98,85.8
2016-02-14,19.78,18.259999999999998,14.580000000000002,19.06,78.0
2016-02-15,21.52,20.78,18.560000000000002,21.1,67.2
2016-02-16,21.46,20.799999999999997,19.02,21.119999999999997,76.4
2016-02-17,20.78,19.96,18.479999999999997,20.400000000000002,86.8
2016-02-18,22.68,21.98,20.2,22.279999999999998,83.6
2016-02-19,20.419999999999998,19.54,18.660000000000004,19.92,90.8
2016-02-20,17.78,15.84,12.8,16.759999999999998,84.8
2016-02-21,19.939999999999998,18.700000000000003,15.62,19.22,78.4
2016-02-22,18.619999999999997,17.240000000000002,14.88,17.9,87.2
2016-02-23,20.64,19.720000000000006,16.7,20.18,73.0
2016-02-24,19.139999999999997,18.1,15.8,18.6,85.2
2016-02-25,17.22,15.560000000000002,12.459999999999999,16.44,84.4
2016-02-26,18.46,16.8,14.160000000000002,17.580000000000002,85.2
2016-02-27,20.96,19.419999999999998,16.6,20.099999999999998,84.4
2016-02-28,22.060000000000002,21.52,20.72,21.8,89.2
2016-02-29,22.32,21.859999999999996,20.62,22.1,91.0
2016-03-01,19.340000000000003,18.72,18.880000000000003,19.04,91.8
2016-03-02,18.020000000000003,17.3,17.32,17.66,83.0
2016-03-03,17.24,15.959999999999999,14.260000000000002,16.6,84.4
2016-03-04,17.220000000000002,15.780000000000001,13.760000000000002,16.52,83.8
2016-03-05,17.74,16.12,13.219999999999999,17.020000000000003,89.8
2016-03-06,17.560000000000002,15.88,14.3,16.619999999999997,89.8
2016-03-07,21.240000000000002,20.740000000000002,19.52,21.0,79.8
2016-03-08,20.76,19.98,17.7,20.380000000000003,80.8
2016-03-09,20.059999999999995,19.380000000000003,18.300000000000004,19.660000000000004,82.2
2016-03-10,16.139999999999997,14.420000000000002,11.3,15.26,90.2
2016-03-11,20.939999999999998,20.22,18.3,20.68,85.6
2016-03-12,14.3,13.059999999999999,9.28,13.66,61.4
2016-03-13,15.839999999999998,13.940000000000001,9.38,14.959999999999999,80.4
2016-03-14,16.18,14.0,10.26,15.12,84.0
2016-03-15,17.4,16.14,11.919999999999998,16.740000000000002,87.6
2016-03-16,20.380000000000003,19.4,17.54,19.82,89.8
2016-03-17,18.2,16.96,13.7,17.52,89.6
2016-03-18,19.380000000000003,18.46,16.18,18.84,89.2
2016-03-19,20.02,18.9,15.660000000000002,19.46,74.8
2016-03-20,20.139999999999997,18.979999999999997,16.74,19.52,86.2
2016-03-21,18.04,16.54,12.26,17.3,89.4
2016-03-22,20.22,19.080000000000002,15.020000000000001,19.64,81.6
2016-03-23,21.28,20.7,19.02,20.94,87.2
2016-03-24,22.0,21.520000000000003,20.3,21.68,92.4
2016-03-25,19.82,19.16,17.419999999999998,19.46,94.4
2016-03-26,19.759999999999998,19.2,17.26,19.46,91.8
2016-03-27,18.48,17.54,14.7,17.94,89.0
2016-03-28,17.759999999999998,15.86,12.84,16.840000000000003,90.6
2016-03-29,17.520000000000003,16.32,12.559999999999999,16.86,89.4
2016-03-30,19.0,18.240000000000002,14.66,18.6,64.8
2016-03-31,15.319999999999999,13.660000000000002,9.440000000000001,14.4,85.8
2016-04-01,19.080000000000002,18.68,16.14,18.88,65.8
2016-04-02,20.3,19.72,18.04,19.98,90.4
2016-04-03,19.72,18.919999999999998,16.66,19.32,93.0
2016-04-04,18.840000000000003,17.46,13.8,18.1,87.4
2016-04-05,15.2,14.26,11.64,14.64,82.2
2016-04-06,12.84,11.64,6.279999999999999,12.24,75.0
2016-04-07,12.059999999999999,10.080000000000002,5.779999999999999,11.1,88.0
2016-04-08,14.979999999999999,14.0,11.6,14.48,88.2
2016-04-09,14.459999999999999,13.419999999999998,10.260000000000002,13.88,92.0
2016-04-10,12.919999999999998,11.6,9.02,12.2,92.8
2016-04-11,16.720000000000002,16.1,14.580000000000002,16.38,92.8
2016-04-12,17.160000000000004,16.240000000000002,14.040000000000001,16.66,88.2
2016-04-13,18.14,17.68,16.16,17.9,93.4
2016-04-14,13.84,12.919999999999998,9.959999999999999,13.38,84.6
2016-04-15,11.580000000000002,9.64,4.4,10.600000000000001,91.0
2016-04-16,12.02,11.14,6.199999999999999,11.58,89.6
2016-04-17,15.48,15.1,13.5,15.3,91.2
2016-04-18,17.860000000000003,17.240000000000002,14.5,17.560000000000002,81.8
2016-04-19,15.2,14.540000000000001,12.059999999999999,14.819999999999999,81.4
2016-04-20,15.339999999999998,14.34,11.7,14.760000000000002,93.2
2016-04-21,15.26,14.180000000000001,12.639999999999999,14.779999999999998,81.8
2016-04-22,16.48,15.440000000000001,12.360000000000001,15.940000000000001,78.6
2016-04-23,13.839999999999998,12.32,7.4,13.059999999999999,91.0
2016-04-24,16.74,16.22,13.679999999999998,16.54,90.2
2016-04-25,16.98,16.18,13.220000000000002,16.54,70.6
2016-04-26,17.060000000000002,16.32,13.339999999999998,16.660000000000004,73.0
2016-04-27,12.78,11.2,5.98,11.940000000000001,94.2
2016-04-28,16.78,16.26,13.720000000000002,16.52,74.0
2016-04-29,16.619999999999997,16.279999999999998,14.180000000000001,16.48,73.6
2016-04-30,17.38,17.060000000000002,15.160000000000002,17.220000000000002,65.4
2016-05-01,13.220000000000002,12.059999999999999,9.1,12.639999999999999,91.2
2016-05-02,15.680000000000001,14.940000000000001,12.540000000000001,15.26,96.0
2016-05-03,15.319999999999999,13.7,9.739999999999998,14.52,90.0
2016-05-04,12.26,11.12,6.9399999999999995,11.66,95.6
2016-05-05,18.54,17.880000000000003,15.280000000000001,18.2,82.2
2016-05-06,17.9,17.52,16.36,17.740000000000002,95.6
2016-05-07,14.420000000000002,13.6,11.239999999999998,14.0,94.8
2016-05-08,13.819999999999999,13.2,9.379999999999999,13.48,94.6
2016-05-09,13.64,12.440000000000001,6.56,13.080000000000002,94.8
2016-05-10,12.74,11.7,7.62,12.120000000000001,95.8
2016-05-11,19.36,18.98,16.78,19.18,85.6
2016-05-12,18.339999999999996,18.0,15.559999999999999,18.14,88.2
2016-05-13,16.46,15.7,12.1,16.060000000000002,91.2
2016-05-14,18.119999999999997,17.48,14.720000000000002,17.740000000000002,85.8
2016-05-15,15.64,14.36,11.52,14.98,93.8
2016-05-16,15.540000000000001,14.719999999999999,12.32,15.1,93.8
2016-05-17,16.68,16.0,13.64,16.339999999999996,72.2
2016-05-18,14.02,13.339999999999998,10.52,13.679999999999998,77.6
2016-05-19,15.9,14.9,11.940000000000001,15.3,79.2
2016-05-20,15.48,14.539999999999997,11.4,14.919999999999998,86.4
2016-05-21,13.979999999999999,12.919999999999998,10.18,13.3,86.2
2016-05-22,14.64,13.7,10.040000000000001,14.219999999999999,73.8
2016-05-23,11.719999999999999,10.66,7.4,11.080000000000002,81.2
2016-05-24,14.16,13.239999999999998,9.3,13.74,77.4
2016-05-25,14.3,13.14,9.8,13.679999999999998,86.4
2016-05-26,13.280000000000001,12.36,8.3,12.74,84.2
2016-05-27,13.36,12.7,9.22,13.02,91.2
2016-05-28,17.580000000000002,16.94,15.26,17.26,89.8
2016-05-29,17.259999999999998,16.740000000000002,14.62,16.96,81.2
2016-05-30,14.48,13.38,10.780000000000001,13.920000000000002,76.2
2016-05-31,12.9,11.979999999999999,8.74,12.440000000000001,76.2
2016-06-01,8.5,7.5600000000000005,3.22,8.040000000000001,94.6
2016-06-02,7.8199999999999985,7.239999999999999,3.9599999999999995,7.56,77.8
2016-06-03,5.299999999999999,3.8599999999999994,-2.0199999999999996,4.62,95.6
2016-06-04,4.84,3.4199999999999995,-1.8200000000000003,4.08,95.8
2016-06-05,6.06,4.720000000000001,-1.9600000000000002,5.359999999999999,95.6
2016-06-06,6.38,5.42,-0.74,5.82,94.8
2016-06-07,13.940000000000001,13.319999999999999,8.940000000000001,13.66,67.4
2016-06-08,15.0,14.559999999999999,11.6,14.780000000000001,71.2
2016-06-09,17.1,16.759999999999998,14.48,16.919999999999998,80.6
2016-06-10,17.660000000000004,17.419999999999998,16.3,17.54,95.8
2016-06-11,14.219999999999999,13.279999999999998,7.24,13.74,95.4
2016-06-12,13.52,12.68,9.1,13.12,82.2
2016-06-13,12.04,11.16,8.16,11.620000000000001,74.0
2016-06-14,8.5,7.32,3.5,7.840000000000001,93.4
2016-06-15,12.280000000000001,11.68,9.2,11.959999999999999,95.0
2016-06-16,9.940000000000001,8.459999999999999,3.8800000000000003,9.139999999999999,95.8
2016-06-17,8.98,7.460000000000001,3.0599999999999996,8.280000000000001,95.0
2016-06-18,10.179999999999998,8.940000000000001,5.36,9.66,96.0
2016-06-19,13.520000000000001,12.940000000000001,10.940000000000001,13.2,71.8
2016-06-20,8.84,7.68,2.46,8.18,96.4
2016-06-21,14.24,13.459999999999999,11.64,13.819999999999999,92.0
2016-06-22,16.660000000000004,16.18,14.8,16.4,90.8
2016-06-23,16.619999999999997,16.3,14.38,16.48,89.2
2016-06-24,14.3,13.680000000000001,10.000000000000002,14.0,76.8
2016-06-25,12.639999999999999,11.940000000000001,10.14,12.280000000000001,92.6
2016-06-26,14.16,13.64,9.959999999999999,13.879999999999999,80.4
2016-06-27,12.280000000000001,11.7,9.28,12.0,84.8
2016-06-28,13.38,12.52,8.7,12.960000000000003,86.8
2016-06-29,12.28,11.879999999999999,10.540000000000001,12.080000000000002,93.4
2016-06-30,11.280000000000001,10.52,9.280000000000001,10.9,97.0
2016-07-01,7.9799999999999995,6.619999999999999,0.8799999999999999,7.239999999999999,82.0
2016-07-02,2.42,1.06,-3.7600000000000002,1.6600000000000001,96.0
2016-07-03,2.58,1.36,-3.6599999999999993,1.9600000000000002,95.4
2016-07-04,6.38,5.3,0.08,5.779999999999999,93.6
2016-07-05,7.0200000000000005,5.739999999999999,1.8399999999999999,6.36,97.0
2016-07-06,7.38,6.42,1.6400000000000001,6.82,96.2
2016-07-07,11.959999999999999,11.120000000000001,9.059999999999999,11.5,90.8
2016-07-08,14.179999999999998,13.780000000000001,12.56,13.959999999999999,94.4
2016-07-09,11.86,11.16,8.32,11.5,65.4
2016-07-10,8.700000000000001,8.180000000000001,4.720000000000001,8.420000000000002,76.0
2016-07-11,8.56,8.059999999999999,4.540000000000001,8.34,74.4
2016-07-12,6.859999999999999,5.88,0.040000000000000015,6.38,84.2
2016-07-13,4.720000000000001,3.84,-0.74,4.32,95.0
2016-07-14,13.919999999999998,13.059999999999999,10.92,13.540000000000001,90.8
2016-07-15,12.440000000000001,11.52,7.88,11.959999999999999,81.2
2016-07-16,11.28,10.16,7.5,10.66,83.0
2016-07-17,12.6,11.659999999999998,9.08,12.18,81.2
2016-07-18,11.940000000000001,11.040000000000001,8.139999999999999,11.440000000000001,80.6
2016-07-19,11.879999999999999,11.14,8.9,11.5,87.4
2016-07-20,13.1,12.100000000000001,9.100000000000001,12.620000000000001,70.8
2016-07-21,12.76,12.06,9.120000000000001,12.44,82.8
2016-07-22,10.120000000000001,9.760000000000002,7.56,9.959999999999999,85.4
2016-07-23,15.179999999999998,14.7,13.0,14.959999999999999,93.2
2016-07-24,15.779999999999998,15.1,12.74,15.440000000000001,85.0
2016-07-25,12.620000000000001,11.76,8.16,12.14,76.0
2016-07-26,11.78,11.16,9.680000000000001,11.459999999999999,92.8
2016-07-27,11.040000000000001,10.3,6.9799999999999995,10.620000000000001,91.2
2016-07-28,13.459999999999999,13.02,10.46,13.26,84.6
2016-07-29,13.6,12.68,10.16,13.2,76.2
2016-07-30,12.0,11.06,7.140000000000001,11.52,81.4
2016-07-31,11.059999999999999,9.86,7.339999999999999,10.36,77.6
2016-08-01,10.580000000000002,9.74,6.32,10.14,88.6
2016-08-02,12.34,11.64,8.860000000000001,11.919999999999998,79.8
2016-08-03,11.5,11.14,8.8,11.3,93.0
2016-08-04,12.819999999999999,12.5,10.46,12.64,90.0
2016-08-05,10.76,9.7,5.819999999999999,10.180000000000001,89.2
2016-08-06,9.440000000000001,8.84,7.26,9.16,90.8
2016-08-07,8.68,8.26,5.6,8.46,69.2
2016-08-08,4.64,3.18,-1.48,3.8599999999999994,90.2
2016-08-09,3.72,2.46,-2.66,2.9400000000000004,88.4
2016-08-10,8.64,8.14,6.3,8.38,75.4
2016-08-11,9.88,9.420000000000002,7.1,9.64,76.2
2016-08-12,7.480000000000001,6.18,1.86,6.779999999999999,94.6
2016-08-13,12.959999999999999,12.6,11.060000000000002,12.76,88.2
2016-08-14,6.76,4.959999999999999,0.8800000000000001,5.720000000000001,93.4
2016-08-15,11.020000000000001,10.32,8.52,10.679999999999998,76.4
2016-08-16,7.040000000000001,5.840000000000001,1.1800000000000002,6.4,94.6
2016-08-17,6.580000000000001,5.14,0.36,5.9799999999999995,95.6
2016-08-18,6.659999999999999,5.06,0.36000000000000004,5.82,95.2
2016-08-19,7.380000000000001,6.140000000000001,1.78,6.74,88.8
2016-08-20,9.4,8.620000000000001,5.319999999999999,8.959999999999999,85.8
2016-08-21,6.959999999999999,5.5600000000000005,1.64,6.2,93.8
2016-08-22,9.98,8.98,6.540000000000001,9.48,93.2
2016-08-23,11.659999999999998,10.58,7.540000000000001,10.959999999999999,86.6
2016-08-24,9.500000000000002,8.8,5.58,9.16,93.4
2016-08-25,13.62,13.36,12.26,13.48,95.0
2016-08-26,16.68,16.32,14.66,16.48,86.6
2016-08-27,13.26,12.34,9.580000000000002,12.84,70.0
2016-08-28,11.26,9.780000000000001,4.96,10.48,89.0
2016-08-29,10.459999999999999,10.059999999999999,8.38,10.3,85.0
2016-08-30,12.540000000000001,11.8,9.459999999999999,12.18,88.0
2016-08-31,11.040000000000001,9.24,4.54,10.180000000000001,85.4
2016-09-01,9.540000000000001,7.94,5.22,8.76,93.2
2016-09-02,11.879999999999999,11.3,9.42,11.559999999999999,91.4
2016-09-03,14.319999999999999,13.62,11.780000000000001,13.9,88.4
2016-09-04,15.1,14.6,12.720000000000002,14.84,89.8
2016-09-05,14.780000000000001,14.14,11.3,14.419999999999998,75.4
2016-09-06,13.219999999999999,12.379999999999999,10.280000000000001,12.78,82.4
2016-09-07,12.580000000000002,11.84,9.18,12.239999999999998,75.0
2016-09-08,10.38,8.92,6.7,9.72,76.0
2016-09-09,8.6,7.980000000000001,5.460000000000001,8.3,59.0
2016-09-10,8.780000000000001,7.6,2.1399999999999997,8.28,74.4
2016-09-11,7.140000000000001,5.159999999999999,-0.18000000000000008,6.06,87.0
2016-09-12,7.519999999999999,5.42,1.22,6.459999999999999,92.4
2016-09-13,10.940000000000001,10.0,8.6,10.42,84.0
2016-09-14,12.36,11.58,9.620000000000001,11.940000000000001,90.2
2016-09-15,13.02,12.66,11.760000000000002,12.879999999999999,91.2
2016-09-16,14.459999999999999,14.080000000000002,13.12,14.24,93.0
2016-09-17,15.64,15.219999999999999,13.779999999999998,15.439999999999998,86.6
2016-09-18,13.74,13.3,12.26,13.48,93.0
2016-09-19,13.780000000000001,12.959999999999999,11.24,13.320000000000002,87.6
2016-09-20,11.32,10.120000000000001,8.8,10.780000000000001,92.2
2016-09-21,13.48,12.940000000000001,11.44,13.2,87.0
2016-09-22,12.36,11.76,10.440000000000001,12.040000000000001,85.8
2016-09-23,14.88,14.24,13.62,14.540000000000001,91.8
2016-09-24,14.739999999999998,13.98,11.739999999999998,14.34,88.6
2016-09-25,14.080000000000002,13.860000000000003,12.940000000000001,13.98,94.0
2016-09-26,13.839999999999998,13.180000000000001,12.400000000000002,13.52,88.0
2016-09-27,14.98,13.940000000000001,13.079999999999998,14.4,87.2
2016-09-28,13.839999999999998,13.34,12.559999999999999,13.580000000000002,92.4
2016-09-29,13.14,12.459999999999999,11.92,12.78,95.2
2016-09-30,14.5,13.219999999999999,11.1,13.819999999999999,91.2
2016-10-01,15.059999999999999,14.48,13.280000000000001,14.8,88.6
2016-10-02,15.62,15.16,13.780000000000001,15.379999999999999,91.2
2016-10-03,14.16,12.98,12.220000000000002,13.5,94.6
2016-10-04,14.14,12.78,10.919999999999998,13.440000000000001,87.4
2016-10-05,14.780000000000001,13.8,12.52,14.24,85.6
2016-10-06,15.14,14.6,12.200000000000001,14.86,78.0
2016-10-07,12.9,11.639999999999999,9.5,12.24,82.0
2016-10-08,14.160000000000002,13.220000000000002,11.5,13.62,72.0
2016-10-09,16.32,15.559999999999999,13.960000000000003,15.920000000000002,83.4
2016-10-10,11.940000000000001,11.600000000000001,10.02,11.76,79.6
2016-10-11,14.34,12.960000000000003,11.96,13.639999999999997,91.8
2016-10-12,15.820000000000002,15.24,14.920000000000002,15.5,93.2
2016-10-13,13.86,12.4,9.8,13.060000000000002,74.0
2016-10-14,13.38,11.96,9.18,12.66,76.8
2016-10-15,11.080000000000002,10.120000000000001,8.16,10.579999999999998,85.8
2016-10-16,13.760000000000002,12.200000000000001,9.94,12.920000000000002,81.6
2016-10-17,14.86,14.0,12.48,14.440000000000001,83.2
2016-10-18,14.14,12.56,9.819999999999999,13.34,83.6
2016-10-19,15.580000000000002,13.66,11.0,14.580000000000002,86.0
2016-10-20,16.979999999999997,16.18,15.1,16.56,86.8
2016-10-21,14.920000000000002,13.7,12.2,14.34,79.8
2016-10-22,13.52,12.74,11.72,13.14,78.4
2016-10-23,13.219999999999999,11.760000000000002,9.7,12.459999999999999,74.8
2016-10-24,14.839999999999998,13.540000000000001,10.8,14.239999999999998,81.6
2016-10-25,15.8,15.319999999999999,13.64,15.580000000000002,88.2
2016-10-26,15.040000000000001,13.780000000000001,12.059999999999999,14.4,88.0
2016-10-27,15.12,14.079999999999998,12.72,14.64,86.6
2016-10-28,14.86,13.540000000000001,11.82,14.179999999999998,84.4
2016-10-29,14.680000000000001,13.940000000000001,11.540000000000001,14.280000000000001,77.6
2016-10-30,12.9,11.940000000000001,8.879999999999999,12.42,69.4
2016-10-31,11.08,9.1,6.7,10.080000000000002,79.8
2016-11-01,11.379999999999999,9.559999999999999,6.0200000000000005,10.559999999999999,83.0
2016-11-02,16.080000000000002,15.14,12.9,15.559999999999999,80.2
2016-11-03,14.680000000000001,13.36,10.819999999999999,14.040000000000001,69.0
2016-11-04,13.64,11.599999999999998,10.260000000000002,12.56,80.2
