,Amount(Hrs)
2017-06-12,0.06250000000000001
2017-06-13,0.1
2017-06-14,0.16666666666666669
2017-06-15,0.15
2017-06-16,0.09166666666666667
2017-06-17,0.16666666666666666
2017-06-18,0.03333333333333333
2017-06-19,0.016666666666666666
2017-06-20,0.3458333333333333
2017-06-21,0.03333333333333333
2017-06-22,0.0
2017-06-23,0.016666666666666666
2017-06-24,0.016666666666666666
2017-06-25,0.24583333333333335
2017-06-26,0.2625
2017-06-27,0.4666666666666667
2017-06-28,0.21666666666666667
2017-06-29,0.47500000000000003
2017-06-30,0.2333333333333333
2017-07-01,0.0
2017-07-02,0.12916666666666665
2017-07-03,0.2833333333333333
2017-07-04,0.1958333333333333
2017-07-05,0.10416666666666666
2017-07-06,0.0
2017-07-07,0.0
2017-07-08,0.2583333333333333
2017-07-09,0.06250000000000001
2017-07-10,0.3583333333333333
2017-07-11,0.36666666666666664
2017-07-12,0.15833333333333333
2017-07-13,0.125
2017-07-14,0.025
2017-07-15,0.4625
2017-07-16,0.07916666666666666
2017-07-17,0.0125
2017-07-18,0.11666666666666665
2017-07-19,0.2791666666666667
2017-07-20,0.0
2017-07-21,0.05000000000000001
2017-07-22,0.03333333333333333
2017-07-23,0.05
2017-07-24,0.19166666666666665
2017-07-25,0.13333333333333333
2017-07-26,0.3666666666666667
2017-07-27,0.0875
2017-07-28,0.15
2017-07-29,0.5458333333333333
2017-07-30,0.5916666666666667
2017-07-31,0.4583333333333333
2017-08-01,0.21666666666666667
2017-08-02,0.0
2017-08-03,0.0125
2017-08-04,0.45416666666666666
2017-08-05,0.3875
2017-08-06,0.0
2017-08-07,0.13333333333333333
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.11250000000000002
2017-08-11,0.3
2017-08-12,0.06666666666666667
2017-08-13,0.13333333333333333
2017-08-14,0.4458333333333333
2017-08-15,0.41666666666666674
2017-08-16,0.5208333333333333
2017-08-17,0.0125
2017-08-18,0.04583333333333334
2017-08-19,0.24583333333333332
2017-08-20,0.3958333333333333
2017-08-21,0.45833333333333337
2017-08-22,0.5625
2017-08-23,0.4458333333333333
2017-08-24,0.6333333333333333
2017-08-25,0.6583333333333333
2017-08-26,0.2916666666666667
2017-08-27,0.1375
2017-08-28,0.2583333333333333
2017-08-29,0.6541666666666666
2017-08-30,0.39999999999999997
2017-08-31,0.4708333333333333
2017-09-01,0.41666666666666663
2017-09-02,0.08333333333333333
2017-09-03,0.44999999999999996
2017-09-04,0.3833333333333333
2017-09-05,0.0
2017-09-06,0.016666666666666666
2017-09-07,0.2833333333333333
2017-09-08,0.38333333333333336
2017-09-09,0.19999999999999998
2017-09-10,0.25
2017-09-11,0.2833333333333333
2017-09-12,0.5041666666666667
2017-09-13,0.475
2017-09-14,0.04166666666666667
2017-09-15,0.4916666666666667
2017-09-16,0.5750000000000001
2017-09-17,0.25
2017-09-18,0.29166666666666663
2017-09-19,0.7333333333333334
2017-09-20,0.5541666666666667
2017-09-21,0.6
2017-09-22,0.3666666666666667
2017-09-23,0.4875
2017-09-24,0.4666666666666666
2017-09-25,0.03333333333333333
2017-09-26,0.025
2017-09-27,0.4458333333333333
2017-09-28,0.7333333333333334
2017-09-29,0.11666666666666665
2017-09-30,0.4541666666666666
2017-10-01,0.23333333333333336
2017-10-02,0.2583333333333333
2017-10-03,0.6000000000000001
2017-10-04,0.17916666666666667
2017-10-05,0.11666666666666665
2017-10-06,0.15
2017-10-07,0.0
2017-10-08,0.0
2017-10-09,0.05
2017-10-10,0.06250000000000001
2017-10-11,0.4375
2017-10-12,0.42500000000000004
2017-10-13,0.0375
2017-10-14,0.5708333333333333
2017-10-15,0.4375
2017-10-16,0.3833333333333333
2017-10-17,0.15
2017-10-18,0.6041666666666666
2017-10-19,0.8291666666666666
2017-10-20,0.03333333333333333
2017-10-21,0.03333333333333333
2017-10-22,0.0
2017-10-23,0.25
2017-10-24,0.5208333333333334
2017-10-25,0.1875
2017-10-26,0.04166666666666667
2017-10-27,0.11666666666666665
2017-10-28,0.0
2017-10-29,0.125
2017-10-30,0.49583333333333335
2017-10-31,0.7583333333333333
2017-11-01,0.49583333333333335
2017-11-02,0.14583333333333334
2017-11-03,0.03333333333333333
2017-11-04,0.0375
2017-11-05,0.30833333333333335
2017-11-06,0.7875
2017-11-07,0.7791666666666667
2017-11-08,0.31666666666666665
2017-11-09,0.5083333333333333
2017-11-10,0.1
2017-11-11,0.21666666666666667
2017-11-12,0.9
2017-11-13,0.5375
2017-11-14,0.6458333333333333
2017-11-15,0.525
2017-11-16,0.8708333333333333
2017-11-17,0.6958333333333333
2017-11-18,0.0
2017-11-19,0.3666666666666667
2017-11-20,0.4041666666666667
2017-11-21,0.95
2017-11-22,0.4291666666666667
2017-11-23,0.95
2017-11-24,0.4666666666666667
2017-11-25,0.2125
2017-11-26,0.37083333333333335
2017-11-27,0.8
2017-11-28,0.05
2017-11-29,0.3958333333333333
2017-11-30,0.15416666666666667
2017-12-01,0.6625000000000001
2017-12-02,0.9624999999999999
2017-12-03,0.9458333333333333
2017-12-04,0.975
2017-12-05,0.19999999999999998
2017-12-06,0.8375
2017-12-07,0.9
2017-12-08,0.42500000000000004
2017-12-09,0.7291666666666667
2017-12-10,0.25
2017-12-11,0.7125
2017-12-12,0.8374999999999999
2017-12-13,0.7833333333333333
2017-12-14,0.6208333333333333
2017-12-15,0.925
2017-12-16,0.3666666666666667
2017-12-17,0.625
2017-12-18,0.18750000000000003
2017-12-19,0.6291666666666667
2017-12-20,0.5416666666666666
2017-12-21,0.8500000000000001
2017-12-22,0.3499999999999999
2017-12-23,0.475
2017-12-24,0.7250000000000001
2017-12-25,0.46249999999999997
2017-12-26,0.05000000000000001
2017-12-27,0.7875
2017-12-28,0.6
2017-12-29,0.875
2017-12-30,0.8833333333333333
2017-12-31,0.425
2018-01-01,0.03333333333333333
2018-01-02,0.7250000000000001
2018-01-03,0.65
2018-01-04,0.0
2018-01-05,0.0
2018-01-06,0.11666666666666668
2018-01-07,0.6541666666666666
2018-01-08,0.8374999999999999
2018-01-09,0.8625
2018-01-10,0.5958333333333333
2018-01-11,0.8
2018-01-12,0.6125
2018-01-13,0.8083333333333333
2018-01-14,0.575
2018-01-15,0.5125000000000001
2018-01-16,0.32916666666666666
2018-01-17,0.016666666666666666
2018-01-18,0.0
2018-01-19,0.4625
2018-01-20,0.5833333333333334
2018-01-21,0.35
2018-01-22,0.0
2018-01-23,0.6
2018-01-24,0.6833333333333333
2018-01-25,0.3375
2018-01-26,0.2833333333333334
2018-01-27,0.5
2018-01-28,0.8
2018-01-29,0.85
2018-01-30,0.775
2018-01-31,0.3333333333333333
2018-02-01,0.0
2018-02-02,0.7124999999999999
2018-02-03,0.0625
2018-02-04,0.029166666666666667
2018-02-05,0.6625
2018-02-06,0.6458333333333333
2018-02-07,0.4291666666666667
2018-02-08,0.22500000000000003
2018-02-09,0.0
2018-02-10,0.0
2018-02-11,0.0
2018-02-12,0.5499999999999999
2018-02-13,0.016666666666666666
2018-02-14,0.0
2018-02-15,0.825
2018-02-16,0.825
2018-02-17,0.0625
2018-02-18,0.21666666666666667
2018-02-19,0.0
2018-02-20,0.4875
2018-02-21,0.575
2018-02-22,0.6541666666666667
2018-02-23,0.725
2018-02-24,0.8
2018-02-25,0.6375
2018-02-26,0.49583333333333335
2018-02-27,0.15
2018-02-28,0.38333333333333336
2018-03-01,0.05000000000000001
2018-03-02,0.26666666666666666
2018-03-03,0.3958333333333333
2018-03-04,0.15000000000000002
2018-03-05,0.775
2018-03-06,0.5291666666666667
2018-03-07,0.2125
2018-03-08,0.4916666666666667
2018-03-09,0.7125
2018-03-10,0.775
2018-03-11,0.16666666666666666
2018-03-12,0.0
2018-03-13,0.3
2018-03-14,0.6625
2018-03-15,0.1625
2018-03-16,0.27083333333333337
2018-03-17,0.10833333333333334
2018-03-18,0.2875
2018-03-19,0.5291666666666667
2018-03-20,0.5
2018-03-21,0.3125
2018-03-22,0.7125
2018-03-23,0.2833333333333333
2018-03-24,0.2
2018-03-25,0.6875
2018-03-26,0.25416666666666665
2018-03-27,0.6416666666666666
2018-03-28,0.175
2018-03-29,0.3958333333333333
2018-03-30,0.45
2018-03-31,0.18333333333333335
2018-04-01,0.6666666666666667
2018-04-02,0.575
2018-04-03,0.32916666666666666
2018-04-04,0.29166666666666663
2018-04-05,0.5291666666666668
2018-04-06,0.4583333333333333
2018-04-07,0.18333333333333335
2018-04-08,0.42083333333333334
2018-04-09,0.37083333333333335
2018-04-10,0.3
2018-04-11,0.13333333333333333
2018-04-12,0.25
2018-04-13,0.20416666666666666
2018-04-14,0.016666666666666666
2018-04-15,0.12083333333333332
2018-04-16,0.3666666666666667
2018-04-17,0.1625
2018-04-18,0.275
2018-04-19,0.11666666666666665
2018-04-20,0.5250000000000001
2018-04-21,0.3666666666666667
2018-04-22,0.32916666666666666
2018-04-23,0.0
2018-04-24,0.029166666666666667
2018-04-25,0.44166666666666665
2018-04-26,0.5916666666666667
2018-04-27,0.03333333333333333
2018-04-28,0.0
2018-04-29,0.016666666666666666
2018-04-30,0.175
2018-05-01,0.5
2018-05-02,0.6416666666666667
2018-05-03,0.6083333333333333
2018-05-04,0.29583333333333334
2018-05-05,0.09999999999999999
2018-05-06,0.26666666666666666
2018-05-07,0.475
2018-05-08,0.55
2018-05-09,0.49166666666666664
2018-05-10,0.04166666666666667
2018-05-11,0.05
2018-05-12,0.0
2018-05-13,0.11249999999999999
2018-05-14,0.3166666666666667
2018-05-15,0.3
2018-05-16,0.22500000000000003
2018-05-17,0.22083333333333335
2018-05-18,0.12083333333333332
2018-05-19,0.22916666666666663
2018-05-20,0.45416666666666666
2018-05-21,0.2875
2018-05-22,0.4208333333333334
2018-05-23,0.0
2018-05-24,0.12916666666666665
2018-05-25,0.0625
2018-05-26,0.3833333333333333
2018-05-27,0.025
2018-05-28,0.3333333333333333
2018-05-29,0.5083333333333333
2018-05-30,0.45833333333333337
2018-05-31,0.525
2018-06-01,0.44166666666666665
2018-06-02,0.0
2018-06-03,0.016666666666666666
2018-06-04,0.03333333333333333
2018-06-05,0.029166666666666667
2018-06-06,0.24166666666666664
2018-06-07,0.4
2018-06-08,0.49583333333333335
2018-06-09,0.2625
2018-06-10,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-13,0.22083333333333335
2018-06-14,0.42083333333333334
2018-06-15,0.14583333333333331
2018-06-16,0.24166666666666664
2018-06-17,0.2875
2018-06-18,0.19999999999999998
2018-06-19,0.04166666666666667
2018-06-20,0.0
2018-06-21,0.0
2018-06-22,0.3
2018-06-23,0.2625
2018-06-24,0.2583333333333333
2018-06-25,0.18333333333333335
2018-06-26,0.0
2018-06-27,0.4666666666666667
2018-06-28,0.2791666666666667
2018-06-29,0.35000000000000003
2018-06-30,0.29583333333333334
2018-07-01,0.0
2018-07-02,0.2625
2018-07-03,0.5
2018-07-04,0.31666666666666665
2018-07-05,0.0
2018-07-06,0.3666666666666667
2018-07-07,0.06666666666666667
2018-07-08,0.09583333333333333
2018-07-09,0.19166666666666665
2018-07-10,0.17083333333333334
2018-07-11,0.20833333333333334
2018-07-12,0.4541666666666667
2018-07-13,0.4375
2018-07-14,0.029166666666666667
2018-07-15,0.03333333333333333
2018-07-16,0.24583333333333332
2018-07-17,0.4333333333333333
2018-07-18,0.07083333333333333
2018-07-19,0.0625
2018-07-20,0.25416666666666665
2018-07-21,0.3
2018-07-22,0.25
2018-07-23,0.3208333333333333
2018-07-24,0.5208333333333333
2018-07-25,0.2625
2018-07-26,0.2875
2018-07-27,0.2625
2018-07-28,0.4
2018-07-29,0.2
2018-07-30,0.4708333333333333
2018-07-31,0.03333333333333333
2018-08-01,0.31666666666666665
2018-08-02,0.058333333333333334
2018-08-03,0.23333333333333336
2018-08-04,0.5125
2018-08-05,0.0
2018-08-06,0.3583333333333333
2018-08-07,0.48333333333333334
2018-08-08,
